***SESSION HEADER***
{
  "Participant": "S09",
  "Timestamp": "15-18-16-21-02-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;
2893.6870;82;4;False;Focus;1.597;empty;empty;empty;7.0000;0.0000;(-0.0350, 1.1400, -7.1341);(-0.0390, -0.0147, -0.0212, 0.9989);(-0.0120, 0.5504, -6.7826);(0.1013, 0.0265, 0.0189, 0.9943);(0.1270, 0.0000, -4.8842);(0.0000, 0.0000, -7.0000);
2893.6980;82;4;False;BeforeFade;0.011;Rabbit;False;False;2.6841;0.0000;(-0.0351, 1.1400, -7.1341);(-0.0390, -0.0146, -0.0211, 0.9989);(-0.0121, 0.5503, -6.7828);(0.1012, 0.0268, 0.0191, 0.9943);(0.1270, 0.0000, -4.8842);(-0.0471, 0.0000, 2.6837);
2893.7990;82;4;False;Stimuli;0.100;Rabbit;False;False;2.6841;0.0000;(-0.0352, 1.1401, -7.1342);(-0.0389, -0.0145, -0.0209, 0.9989);(-0.0122, 0.5502, -6.7827);(0.1017, 0.0264, 0.0196, 0.9943);(0.1270, 0.0000, -4.8842);(-0.0471, 0.0000, 2.6837);
2894.8040;82;4;False;AfterFade;1.005;Rabbit;False;False;2.6841;0.0000;(-0.0350, 1.1407, -7.1347);(-0.0392, -0.0153, -0.0221, 0.9989);(-0.0198, 0.5578, -6.7851);(0.0676, -0.0043, 0.0400, 0.9969);(0.1270, 0.0000, -4.8842);(-0.0471, 0.0000, 2.6837);
2895.4410;82;4;False;Estimation;0.637;Rabbit;False;False;2.6841;3.1235;(-0.0357, 1.1400, -7.1340);(-0.0383, -0.0157, -0.0213, 0.9989);(-0.0200, 0.5636, -6.7858);(0.0466, -0.0025, 0.0398, 0.9981);(-0.0191, 0.0000, -3.8766);(-0.0471, 0.0000, 2.6837);
2896.9820;83;4;False;Focus;1.541;empty;empty;empty;7.0000;0.0000;(-0.0354, 1.1398, -7.1336);(-0.0373, -0.0155, -0.0211, 0.9990);(-0.0198, 0.5642, -6.7857);(0.0470, -0.0008, 0.0439, 0.9979);(-0.0191, 0.0000, -3.8766);(0.0000, 0.0000, -7.0000);
2896.9930;83;4;False;BeforeFade;0.011;FinalSnake;True;False;4.0334;0.0000;(-0.0354, 1.1398, -7.1336);(-0.0373, -0.0155, -0.0210, 0.9990);(-0.0198, 0.5642, -6.7856);(0.0469, -0.0008, 0.0440, 0.9979);(-0.0191, 0.0000, -3.8766);(-0.1237, 0.0000, 4.0315);
2897.0940;83;4;False;Stimuli;0.101;FinalSnake;True;False;4.0334;0.0000;(-0.0354, 1.1397, -7.1334);(-0.0373, -0.0156, -0.0210, 0.9990);(-0.0200, 0.5640, -6.7854);(0.0470, -0.0008, 0.0441, 0.9979);(-0.0191, 0.0000, -3.8766);(-0.1237, 0.0000, 4.0315);
2898.0990;83;4;False;AfterFade;1.005;FinalSnake;True;False;4.0334;0.0000;(-0.0351, 1.1402, -7.1345);(-0.0390, -0.0146, -0.0213, 0.9989);(-0.0179, 0.5717, -6.7853);(0.0203, 0.0118, 0.0355, 0.9991);(-0.0191, 0.0000, -3.8766);(-0.1237, 0.0000, 4.0315);
2898.7250;83;4;False;Estimation;0.626;FinalSnake;True;False;4.0334;4.5545;(-0.0353, 1.1397, -7.1337);(-0.0381, -0.0149, -0.0206, 0.9990);(-0.0197, 0.5803, -6.7870);(-0.0075, 0.0023, 0.0280, 0.9996);(-0.0029, 0.0000, -2.4455);(-0.1237, 0.0000, 4.0315);
2900.4560;84;4;False;Focus;1.731;empty;empty;empty;7.0000;0.0000;(-0.0363, 1.1396, -7.1333);(-0.0367, -0.0160, -0.0194, 0.9990);(-0.0207, 0.5815, -6.7876);(-0.0118, -0.0021, 0.0311, 0.9994);(-0.0029, 0.0000, -2.4455);(0.0000, 0.0000, -7.0000);
2900.4670;84;4;False;BeforeFade;0.011;Crocodile;True;True;4.9280;0.0000;(-0.0363, 1.1396, -7.1333);(-0.0367, -0.0160, -0.0194, 0.9990);(-0.0207, 0.5815, -6.7876);(-0.0119, -0.0020, 0.0313, 0.9994);(-0.0029, 0.0000, -2.4455);(-0.7109, 0.0000, 4.8765);
2900.5680;84;4;False;Stimuli;0.101;Crocodile;True;True;4.9280;0.0000;(-0.0362, 1.1396, -7.1334);(-0.0368, -0.0157, -0.0192, 0.9990);(-0.0204, 0.5815, -6.7876);(-0.0114, -0.0017, 0.0312, 0.9994);(-0.0029, 0.0000, -2.4455);(-0.7109, 0.0000, 4.8765);
2901.5730;84;4;False;AfterFade;1.005;Crocodile;True;True;4.9280;0.0000;(-0.0363, 1.1400, -7.1341);(-0.0379, -0.0160, -0.0196, 0.9990);(-0.0301, 0.5880, -6.7933);(-0.0332, -0.0406, 0.0268, 0.9983);(-0.0029, 0.0000, -2.4455);(-0.7109, 0.0000, 4.8765);
2902.0970;84;4;False;Estimation;0.525;Crocodile;True;True;4.9280;5.4130;(-0.0360, 1.1399, -7.1339);(-0.0376, -0.0155, -0.0200, 0.9990);(-0.0336, 0.5892, -6.7960);(-0.0332, -0.0583, 0.0184, 0.9976);(-0.6481, 0.0000, -1.6260);(-0.7109, 0.0000, 4.8765);
2903.8620;85;4;False;Focus;1.765;empty;empty;empty;7.0000;0.0000;(-0.0353, 1.1399, -7.1338);(-0.0375, -0.0148, -0.0205, 0.9990);(-0.0346, 0.5889, -6.7964);(-0.0339, -0.0647, 0.0228, 0.9971);(-0.6481, 0.0000, -1.6260);(0.0000, 0.0000, -7.0000);
2903.8730;85;4;False;BeforeFade;0.011;FinalWolf;True;False;3.5063;0.0000;(-0.0353, 1.1399, -7.1338);(-0.0375, -0.0149, -0.0205, 0.9990);(-0.0346, 0.5889, -6.7964);(-0.0338, -0.0648, 0.0229, 0.9971);(-0.6481, 0.0000, -1.6260);(-0.3783, 0.0000, 3.4858);
2903.9740;85;4;False;Stimuli;0.101;FinalWolf;True;False;3.5063;0.0000;(-0.0356, 1.1400, -7.1341);(-0.0380, -0.0146, -0.0203, 0.9990);(-0.0349, 0.5889, -6.7966);(-0.0336, -0.0649, 0.0229, 0.9971);(-0.6481, 0.0000, -1.6260);(-0.3783, 0.0000, 3.4858);
2904.9800;85;4;False;AfterFade;1.006;FinalWolf;True;False;3.5063;0.0000;(-0.0348, 1.1398, -7.1336);(-0.0374, -0.0145, -0.0209, 0.9990);(-0.0231, 0.5645, -6.7871);(0.0453, -0.0166, 0.0428, 0.9979);(-0.6481, 0.0000, -1.6260);(-0.3783, 0.0000, 3.4858);
2905.6380;85;4;False;Estimation;0.659;FinalWolf;True;False;3.5063;2.8283;(-0.0346, 1.1398, -7.1335);(-0.0371, -0.0149, -0.0211, 0.9990);(-0.0243, 0.5607, -6.7879);(0.0602, -0.0213, 0.0440, 0.9970);(-0.1199, 0.0000, -4.1742);(-0.3783, 0.0000, 3.4858);
2907.1570;86;4;False;Focus;1.519;empty;empty;empty;7.0000;0.0000;(-0.0357, 1.1403, -7.1341);(-0.0396, -0.0178, -0.0202, 0.9989);(-0.0246, 0.5616, -6.7881);(0.0571, -0.0204, 0.0442, 0.9972);(-0.1199, 0.0000, -4.1742);(0.0000, 0.0000, -7.0000);
2907.1690;86;4;False;BeforeFade;0.011;Rabbit;False;False;4.7176;0.0000;(-0.0357, 1.1403, -7.1342);(-0.0397, -0.0176, -0.0203, 0.9989);(-0.0247, 0.5615, -6.7881);(0.0571, -0.0204, 0.0445, 0.9972);(-0.1199, 0.0000, -4.1742);(0.8713, 0.0000, 4.6364);
2907.2690;86;4;False;Stimuli;0.100;Rabbit;False;False;4.7176;0.0000;(-0.0354, 1.1403, -7.1343);(-0.0398, -0.0161, -0.0207, 0.9989);(-0.0245, 0.5614, -6.7880);(0.0567, -0.0207, 0.0449, 0.9972);(-0.1199, 0.0000, -4.1742);(0.8713, 0.0000, 4.6364);
2908.2740;86;4;False;AfterFade;1.005;Rabbit;False;False;4.7176;0.0000;(-0.0361, 1.1400, -7.1339);(-0.0389, -0.0165, -0.0195, 0.9989);(0.0062, 0.5721, -6.7771);(0.0110, 0.1044, 0.0238, 0.9942);(-0.1199, 0.0000, -4.1742);(0.8713, 0.0000, 4.6364);
2908.6540;86;4;False;Estimation;0.380;Rabbit;False;False;4.7176;4.1052;(-0.0358, 1.1400, -7.1339);(-0.0387, -0.0163, -0.0201, 0.9989);(0.0036, 0.5737, -6.7780);(0.0092, 0.0870, 0.0210, 0.9959);(0.6887, 0.0000, -2.9530);(0.8713, 0.0000, 4.6364);
2910.1950;87;4;False;Focus;1.542;empty;empty;empty;7.0000;0.0000;(-0.0359, 1.1396, -7.1337);(-0.0374, -0.0167, -0.0198, 0.9990);(0.0043, 0.5734, -6.7779);(0.0102, 0.0894, 0.0204, 0.9957);(0.6887, 0.0000, -2.9530);(0.0000, 0.0000, -7.0000);
2910.2070;87;4;False;BeforeFade;0.011;Crocodile;True;True;3.9570;0.0000;(-0.0360, 1.1397, -7.1337);(-0.0373, -0.0168, -0.0198, 0.9990);(0.0042, 0.5734, -6.7778);(0.0103, 0.0894, 0.0203, 0.9957);(0.6887, 0.0000, -2.9530);(0.8750, 0.0000, 3.8590);
2910.3070;87;4;False;Stimuli;0.101;Crocodile;True;True;3.9570;0.0000;(-0.0361, 1.1398, -7.1336);(-0.0371, -0.0167, -0.0196, 0.9990);(0.0042, 0.5738, -6.7780);(0.0103, 0.0892, 0.0206, 0.9957);(0.6887, 0.0000, -2.9530);(0.8750, 0.0000, 3.8590);
2911.3120;87;4;False;AfterFade;1.005;Crocodile;True;True;3.9570;0.0000;(-0.0358, 1.1399, -7.1339);(-0.0379, -0.0159, -0.0199, 0.9990);(0.0021, 0.5736, -6.7783);(0.0079, 0.0818, 0.0230, 0.9964);(0.6887, 0.0000, -2.9530);(0.8750, 0.0000, 3.8590);
2911.7700;87;4;False;Estimation;0.458;Crocodile;True;True;3.9570;4.2142;(-0.0356, 1.1400, -7.1342);(-0.0388, -0.0157, -0.0202, 0.9989);(0.0024, 0.5746, -6.7777);(0.0057, 0.0814, 0.0212, 0.9964);(0.6549, 0.0000, -2.8370);(0.8750, 0.0000, 3.8590);
2913.5570;88;4;False;Focus;1.787;empty;empty;empty;7.0000;0.0000;(-0.0357, 1.1396, -7.1336);(-0.0362, -0.0155, -0.0206, 0.9990);(0.0029, 0.5743, -6.7781);(0.0068, 0.0811, 0.0206, 0.9965);(0.6549, 0.0000, -2.8370);(0.0000, 0.0000, -7.0000);
2913.5680;88;4;False;BeforeFade;0.011;FinalSnake;True;False;3.0572;0.0000;(-0.0357, 1.1396, -7.1336);(-0.0362, -0.0156, -0.0205, 0.9990);(0.0029, 0.5744, -6.7780);(0.0068, 0.0812, 0.0207, 0.9965);(0.6549, 0.0000, -2.8370);(0.1299, 0.0000, 3.0544);
2913.6690;88;4;False;Stimuli;0.100;FinalSnake;True;False;3.0572;0.0000;(-0.0359, 1.1398, -7.1338);(-0.0360, -0.0146, -0.0207, 0.9990);(0.0029, 0.5745, -6.7784);(0.0069, 0.0817, 0.0207, 0.9964);(0.6549, 0.0000, -2.8370);(0.1299, 0.0000, 3.0544);
2914.6740;88;4;False;AfterFade;1.005;FinalSnake;True;False;3.0572;0.0000;(-0.0352, 1.1397, -7.1332);(-0.0357, -0.0151, -0.0210, 0.9990);(-0.0206, 0.5437, -6.7874);(0.1328, -0.0091, 0.0437, 0.9901);(0.6549, 0.0000, -2.8370);(0.1299, 0.0000, 3.0544);
2915.6910;88;4;False;Estimation;1.016;FinalSnake;True;False;3.0572;3.0631;(-0.0354, 1.1400, -7.1340);(-0.0371, -0.0147, -0.0214, 0.9990);(-0.0175, 0.5657, -6.7855);(0.0497, 0.0012, 0.0275, 0.9984);(-0.0060, 0.0000, -3.9369);(0.1299, 0.0000, 3.0544);
2917.3100;89;4;False;Focus;1.620;empty;empty;empty;7.0000;0.0000;(-0.0357, 1.1396, -7.1335);(-0.0364, -0.0155, -0.0204, 0.9990);(-0.0169, 0.5661, -6.7850);(0.0453, 0.0038, 0.0378, 0.9983);(-0.0060, 0.0000, -3.9369);(0.0000, 0.0000, -7.0000);
2917.3210;89;4;False;BeforeFade;0.011;FinalWolf;True;False;4.3999;0.0000;(-0.0357, 1.1397, -7.1335);(-0.0365, -0.0154, -0.0205, 0.9990);(-0.0170, 0.5661, -6.7851);(0.0448, 0.0033, 0.0385, 0.9983);(-0.0060, 0.0000, -3.9369);(-0.4651, 0.0000, 4.3752);
2917.4220;89;4;False;Stimuli;0.101;FinalWolf;True;False;4.3999;0.0000;(-0.0356, 1.1395, -7.1335);(-0.0360, -0.0157, -0.0204, 0.9990);(-0.0171, 0.5666, -6.7851);(0.0416, 0.0023, 0.0411, 0.9983);(-0.0060, 0.0000, -3.9369);(-0.4651, 0.0000, 4.3752);
2918.4280;89;4;False;AfterFade;1.005;FinalWolf;True;False;4.3999;0.0000;(-0.0362, 1.1397, -7.1339);(-0.0365, -0.0159, -0.0197, 0.9990);(-0.0275, 0.5806, -6.7914);(-0.0070, -0.0352, 0.0245, 0.9991);(-0.0060, 0.0000, -3.9369);(-0.4651, 0.0000, 4.3752);
2918.6170;89;4;False;Estimation;0.190;FinalWolf;True;False;4.3999;4.5731;(-0.0360, 1.1399, -7.1339);(-0.0367, -0.0156, -0.0202, 0.9990);(-0.0274, 0.5816, -6.7920);(-0.0091, -0.0365, 0.0247, 0.9990);(-0.3434, 0.0000, -2.4398);(-0.4651, 0.0000, 4.3752);
2920.2480;90;4;False;Focus;1.631;empty;empty;empty;7.0000;0.0000;(-0.0364, 1.1394, -7.1335);(-0.0353, -0.0160, -0.0196, 0.9991);(-0.0268, 0.5814, -6.7918);(-0.0118, -0.0330, 0.0273, 0.9990);(-0.3434, 0.0000, -2.4398);(0.0000, 0.0000, -7.0000);
2920.2590;90;4;False;BeforeFade;0.011;Rabbit;False;False;5.1918;0.0000;(-0.0365, 1.1395, -7.1334);(-0.0354, -0.0160, -0.0197, 0.9990);(-0.0269, 0.5814, -6.7917);(-0.0117, -0.0331, 0.0273, 0.9990);(-0.3434, 0.0000, -2.4398);(-0.7275, 0.0000, 5.1406);
2920.3600;90;4;False;Stimuli;0.101;Rabbit;False;False;5.1918;0.0000;(-0.0363, 1.1396, -7.1335);(-0.0360, -0.0157, -0.0199, 0.9990);(-0.0270, 0.5814, -6.7918);(-0.0119, -0.0337, 0.0275, 0.9990);(-0.3434, 0.0000, -2.4398);(-0.7275, 0.0000, 5.1406);
2921.3650;90;4;False;AfterFade;1.005;Rabbit;False;False;5.1918;0.0000;(-0.0362, 1.1398, -7.1339);(-0.0361, -0.0149, -0.0199, 0.9990);(-0.0333, 0.5852, -6.7952);(-0.0231, -0.0608, 0.0229, 0.9976);(-0.3434, 0.0000, -2.4398);(-0.7275, 0.0000, 5.1406);
2921.8450;90;4;False;Estimation;0.480;Rabbit;False;False;5.1918;5.3456;(-0.0361, 1.1398, -7.1340);(-0.0369, -0.0153, -0.0201, 0.9990);(-0.0337, 0.5883, -6.7961);(-0.0319, -0.0635, 0.0145, 0.9974);(-0.6990, 0.0000, -1.7003);(-0.7275, 0.0000, 5.1406);
2923.7100;91;4;False;Focus;1.865;empty;empty;empty;7.0000;0.0000;(-0.0358, 1.1394, -7.1331);(-0.0353, -0.0153, -0.0201, 0.9991);(-0.0335, 0.5885, -6.7965);(-0.0304, -0.0639, 0.0151, 0.9974);(-0.6990, 0.0000, -1.7003);(0.0000, 0.0000, -7.0000);
2923.7220;91;4;False;BeforeFade;0.011;FinalWolf;True;False;3.6305;0.0000;(-0.0358, 1.1395, -7.1331);(-0.0352, -0.0153, -0.0200, 0.9991);(-0.0335, 0.5885, -6.7965);(-0.0304, -0.0640, 0.0150, 0.9974);(-0.6990, 0.0000, -1.7003);(-0.8865, 0.0000, 3.5206);
2923.8220;91;4;False;Stimuli;0.100;FinalWolf;True;False;3.6305;0.0000;(-0.0357, 1.1393, -7.1329);(-0.0353, -0.0156, -0.0199, 0.9991);(-0.0334, 0.5882, -6.7962);(-0.0302, -0.0642, 0.0153, 0.9974);(-0.6990, 0.0000, -1.7003);(-0.8865, 0.0000, 3.5206);
2924.8270;91;4;False;AfterFade;1.005;FinalWolf;True;False;3.6305;0.0000;(-0.0349, 1.1396, -7.1336);(-0.0363, -0.0154, -0.0209, 0.9990);(-0.0435, 0.5705, -6.7997);(0.0223, -0.1032, 0.0448, 0.9934);(-0.6990, 0.0000, -1.7003);(-0.8865, 0.0000, 3.5206);
2925.1510;91;4;False;Estimation;0.324;FinalWolf;True;False;3.6305;3.4840;(-0.0346, 1.1396, -7.1335);(-0.0367, -0.0144, -0.0216, 0.9990);(-0.0438, 0.5696, -6.7994);(0.0254, -0.1040, 0.0455, 0.9932);(-0.7195, 0.0000, -3.5911);(-0.8865, 0.0000, 3.5206);
2926.6590;92;4;False;Focus;1.508;empty;empty;empty;7.0000;0.0000;(-0.0349, 1.1397, -7.1334);(-0.0361, -0.0147, -0.0212, 0.9990);(-0.0447, 0.5692, -6.8002);(0.0269, -0.1083, 0.0463, 0.9927);(-0.7195, 0.0000, -3.5911);(0.0000, 0.0000, -7.0000);
2926.6700;92;4;False;BeforeFade;0.011;FinalSnake;True;False;2.5933;0.0000;(-0.0350, 1.1396, -7.1334);(-0.0360, -0.0147, -0.0212, 0.9990);(-0.0447, 0.5691, -6.8003);(0.0270, -0.1083, 0.0461, 0.9927);(-0.7195, 0.0000, -3.5911);(0.6001, 0.0000, 2.5229);
2926.7710;92;4;False;Stimuli;0.101;FinalSnake;True;False;2.5933;0.0000;(-0.0349, 1.1393, -7.1333);(-0.0354, -0.0148, -0.0211, 0.9990);(-0.0445, 0.5690, -6.8003);(0.0270, -0.1085, 0.0466, 0.9926);(-0.7195, 0.0000, -3.5911);(0.6001, 0.0000, 2.5229);
2927.7760;92;4;False;AfterFade;1.005;FinalSnake;True;False;2.5933;0.0000;(-0.0357, 1.1396, -7.1339);(-0.0359, -0.0160, -0.0201, 0.9990);(0.0038, 0.5530, -6.7782);(0.0967, 0.0868, 0.0070, 0.9915);(-0.7195, 0.0000, -3.5911);(0.6001, 0.0000, 2.5229);
2928.2780;92;4;False;Estimation;0.503;FinalSnake;True;False;2.5933;2.2622;(-0.0354, 1.1397, -7.1336);(-0.0357, -0.0156, -0.0212, 0.9990);(0.0085, 0.5539, -6.7766);(0.0971, 0.0993, 0.0014, 0.9903);(0.4253, 0.0000, -4.7782);(0.6001, 0.0000, 2.5229);
2929.9200;93;4;False;Focus;1.642;empty;empty;empty;7.0000;0.0000;(-0.0357, 1.1393, -7.1333);(-0.0344, -0.0154, -0.0208, 0.9991);(0.0040, 0.5554, -6.7777);(0.0901, 0.0821, 0.0085, 0.9925);(0.4253, 0.0000, -4.7782);(0.0000, 0.0000, -7.0000);
2929.9320;93;4;False;BeforeFade;0.012;Scorpio;True;False;4.8058;0.0000;(-0.0356, 1.1394, -7.1333);(-0.0343, -0.0155, -0.0209, 0.9991);(0.0040, 0.5555, -6.7776);(0.0901, 0.0822, 0.0086, 0.9925);(0.4253, 0.0000, -4.7782);(-0.9566, 0.0000, 4.7096);
2930.0320;93;4;False;Stimuli;0.101;Scorpio;True;False;4.8058;0.0000;(-0.0356, 1.1394, -7.1332);(-0.0343, -0.0152, -0.0208, 0.9991);(0.0041, 0.5553, -6.7774);(0.0903, 0.0822, 0.0088, 0.9925);(0.4253, 0.0000, -4.7782);(-0.9566, 0.0000, 4.7096);
2931.0370;93;4;False;AfterFade;1.005;Scorpio;True;False;4.8058;0.0000;(-0.0360, 1.1398, -7.1341);(-0.0359, -0.0158, -0.0202, 0.9990);(-0.0418, 0.5881, -6.8007);(-0.0310, -0.0982, 0.0364, 0.9940);(0.4253, 0.0000, -4.7782);(-0.9566, 0.0000, 4.7096);
2931.5180;93;4;False;Estimation;0.481;Scorpio;True;False;4.8058;4.5633;(-0.0357, 1.1394, -7.1334);(-0.0349, -0.0157, -0.0206, 0.9991);(-0.0398, 0.5827, -6.7989);(-0.0118, -0.0896, 0.0364, 0.9952);(-0.8248, 0.0000, -2.5118);(-0.9566, 0.0000, 4.7096);
2933.0370;94;4;False;Focus;1.519;empty;empty;empty;7.0000;0.0000;(-0.0362, 1.1393, -7.1333);(-0.0346, -0.0167, -0.0194, 0.9991);(-0.0368, 0.5820, -6.7972);(-0.0059, -0.0791, 0.0335, 0.9963);(-0.8248, 0.0000, -2.5118);(0.0000, 0.0000, -7.0000);
2933.0480;94;4;False;BeforeFade;0.011;Pig;False;True;4.3092;0.0000;(-0.0360, 1.1393, -7.1333);(-0.0347, -0.0166, -0.0195, 0.9991);(-0.0366, 0.5818, -6.7971);(-0.0059, -0.0791, 0.0336, 0.9963);(-0.8248, 0.0000, -2.5118);(0.5536, 0.0000, 4.2735);
2933.1480;94;4;False;Stimuli;0.101;Pig;False;True;4.3092;0.0000;(-0.0360, 1.1392, -7.1333);(-0.0348, -0.0163, -0.0193, 0.9991);(-0.0368, 0.5817, -6.7971);(-0.0056, -0.0792, 0.0332, 0.9963);(-0.8248, 0.0000, -2.5118);(0.5536, 0.0000, 4.2735);
2934.1540;94;4;False;AfterFade;1.005;Pig;False;True;4.3092;0.0000;(-0.0365, 1.1395, -7.1341);(-0.0359, -0.0171, -0.0187, 0.9990);(-0.0067, 0.5778, -6.7822);(0.0041, 0.0418, 0.0223, 0.9989);(-0.8248, 0.0000, -2.5118);(0.5536, 0.0000, 4.2735);
2934.6120;94;4;False;Estimation;0.458;Pig;False;True;4.3092;4.7133;(-0.0366, 1.1394, -7.1333);(-0.0357, -0.0174, -0.0187, 0.9990);(0.0012, 0.5820, -6.7798);(-0.0106, 0.0718, 0.0142, 0.9973);(0.6398, 0.0000, -2.3304);(0.5536, 0.0000, 4.2735);
2936.4770;95;4;False;Focus;1.865;empty;empty;empty;7.0000;0.0000;(-0.0367, 1.1394, -7.1335);(-0.0350, -0.0179, -0.0190, 0.9990);(0.0017, 0.5812, -6.7805);(-0.0118, 0.0748, 0.0087, 0.9971);(0.6398, 0.0000, -2.3304);(0.0000, 0.0000, -7.0000);
2936.4880;95;4;False;BeforeFade;0.011;Scorpio;True;False;2.7688;0.0000;(-0.0366, 1.1393, -7.1333);(-0.0351, -0.0178, -0.0189, 0.9990);(0.0018, 0.5809, -6.7802);(-0.0115, 0.0746, 0.0088, 0.9971);(0.6398, 0.0000, -2.3304);(-0.5907, 0.0000, 2.7051);
2936.5890;95;4;False;Stimuli;0.101;Scorpio;True;False;2.7688;0.0000;(-0.0363, 1.1393, -7.1332);(-0.0350, -0.0172, -0.0194, 0.9991);(0.0014, 0.5812, -6.7806);(-0.0126, 0.0735, 0.0099, 0.9972);(0.6398, 0.0000, -2.3304);(-0.5907, 0.0000, 2.7051);
2937.5940;95;4;False;AfterFade;1.005;Scorpio;True;False;2.7688;0.0000;(-0.0335, 1.1397, -7.1336);(-0.0359, -0.0152, -0.0221, 0.9990);(-0.0503, 0.5544, -6.8047);(0.0821, -0.1344, 0.0454, 0.9865);(0.6398, 0.0000, -2.3304);(-0.5907, 0.0000, 2.7051);
2938.4540;95;4;False;Estimation;0.860;Scorpio;True;False;2.7688;2.1255;(-0.0331, 1.1394, -7.1335);(-0.0360, -0.0143, -0.0223, 0.9990);(-0.0447, 0.5505, -6.8015);(0.1041, -0.1033, 0.0280, 0.9888);(-0.4346, 0.0000, -4.9194);(-0.5907, 0.0000, 2.7051);
2940.1070;96;4;False;Focus;1.653;empty;empty;empty;7.0000;0.0000;(-0.0356, 1.1392, -7.1333);(-0.0347, -0.0165, -0.0203, 0.9991);(-0.0043, 0.5802, -6.7809);(-0.0253, 0.0509, 0.0315, 0.9979);(-0.4346, 0.0000, -4.9194);(0.0000, 0.0000, -7.0000);
2940.1180;96;4;False;BeforeFade;0.011;Rabbit;False;False;1.5169;0.0000;(-0.0357, 1.1393, -7.1334);(-0.0347, -0.0165, -0.0202, 0.9991);(-0.0045, 0.5806, -6.7811);(-0.0256, 0.0505, 0.0313, 0.9979);(-0.4346, 0.0000, -4.9194);(0.0489, 0.0000, 1.5162);
2940.2190;96;4;False;Stimuli;0.101;Rabbit;False;False;1.5169;0.0000;(-0.0359, 1.1394, -7.1335);(-0.0349, -0.0170, -0.0202, 0.9990);(-0.0051, 0.5803, -6.7811);(-0.0249, 0.0485, 0.0314, 0.9980);(-0.4346, 0.0000, -4.9194);(0.0489, 0.0000, 1.5162);
2941.2240;96;4;False;AfterFade;1.005;Rabbit;False;False;1.5169;0.0000;(-0.0337, 1.1395, -7.1337);(-0.0360, -0.0163, -0.0235, 0.9989);(-0.0122, 0.5304, -6.7840);(0.1843, 0.0079, 0.0128, 0.9827);(-0.4346, 0.0000, -4.9194);(0.0489, 0.0000, 1.5162);
2941.4370;96;4;False;Estimation;0.213;Rabbit;False;False;1.5169;1.4472;(-0.0340, 1.1394, -7.1334);(-0.0355, -0.0163, -0.0229, 0.9990);(-0.0119, 0.5314, -6.7834);(0.1795, 0.0062, 0.0107, 0.9837);(0.0143, 0.0000, -5.5529);(0.0489, 0.0000, 1.5162);
2943.2460;97;4;False;Focus;1.809;empty;empty;empty;7.0000;0.0000;(-0.0354, 1.1395, -7.1335);(-0.0349, -0.0168, -0.0210, 0.9990);(-0.0050, 0.5861, -6.7826);(-0.0367, 0.0458, 0.0127, 0.9982);(0.0143, 0.0000, -5.5529);(0.0000, 0.0000, -7.0000);
2943.2570;97;4;False;BeforeFade;0.011;Rabbit;False;False;3.1587;0.0000;(-0.0355, 1.1395, -7.1335);(-0.0351, -0.0168, -0.0211, 0.9990);(-0.0051, 0.5861, -6.7826);(-0.0366, 0.0458, 0.0125, 0.9982);(0.0143, 0.0000, -5.5529);(0.4789, 0.0000, 3.1222);
2943.3570;97;4;False;Stimuli;0.101;Rabbit;False;False;3.1587;0.0000;(-0.0357, 1.1395, -7.1338);(-0.0357, -0.0169, -0.0211, 0.9990);(-0.0054, 0.5857, -6.7828);(-0.0365, 0.0453, 0.0131, 0.9982);(0.0143, 0.0000, -5.5529);(0.4789, 0.0000, 3.1222);
2944.3630;97;4;False;AfterFade;1.005;Rabbit;False;False;3.1587;0.0000;(-0.0359, 1.1392, -7.1332);(-0.0350, -0.0177, -0.0203, 0.9990);(-0.0042, 0.5774, -6.7811);(-0.0120, 0.0547, 0.0249, 0.9981);(0.0143, 0.0000, -5.5529);(0.4789, 0.0000, 3.1222);
2945.0210;97;4;False;Estimation;0.659;Rabbit;False;False;3.1587;2.7150;(-0.0351, 1.1392, -7.1333);(-0.0351, -0.0169, -0.0219, 0.9990);(-0.0053, 0.5556, -6.7791);(0.0688, 0.0471, 0.0307, 0.9960);(0.2414, 0.0000, -4.2957);(0.4789, 0.0000, 3.1222);
2946.8980;98;4;False;Focus;1.877;empty;empty;empty;7.0000;0.0000;(-0.0357, 1.1394, -7.1335);(-0.0347, -0.0170, -0.0208, 0.9990);(-0.0058, 0.5722, -6.7806);(0.0109, 0.0443, 0.0218, 0.9987);(0.2414, 0.0000, -4.2957);(0.0000, 0.0000, -7.0000);
2946.9090;98;4;False;BeforeFade;0.011;Rabbit;False;False;3.6672;0.0000;(-0.0358, 1.1394, -7.1335);(-0.0347, -0.0170, -0.0208, 0.9990);(-0.0059, 0.5722, -6.7805);(0.0110, 0.0442, 0.0218, 0.9987);(0.2414, 0.0000, -4.2957);(-0.9116, 0.0000, 3.5521);
