***SESSION HEADER***
{
  "Participant": "S22",
  "Timestamp": "16-00-34-19-02-2019"
}
---SESSION HEADER---
Timestamp;Trial;Round;Training;Phase;PhaseLenght;Stimulus;FearObject;BigObject;RealDistance;EstimatedDistance;HeadsetPosition;HeadsetRotation;ControllerPosition;ControllerRotation;EstimatedPosition;TruePosition;
2488.0560;75;3;False;Focus;1.686;empty;empty;empty;7.0000;0.0000;(-0.0309, 1.1232, -7.1906);(0.0567, 0.0517, -0.0389, 0.9963);(0.0313, 0.7029, -6.8602);(0.1031, -0.0855, -0.4354, 0.8902);(-0.9588, 0.0000, -3.5689);(0.0000, 0.0000, -7.0000);
2488.0670;75;3;False;BeforeFade;0.011;Scorpio;True;False;3.6924;0.0000;(-0.0309, 1.1232, -7.1907);(0.0569, 0.0520, -0.0386, 0.9963);(0.0314, 0.7029, -6.8604);(0.1032, -0.0853, -0.4351, 0.8903);(-0.9588, 0.0000, -3.5689);(-0.6026, 0.0000, 3.6429);
2488.1670;75;3;False;Stimuli;0.100;Scorpio;True;False;3.6924;0.0000;(-0.0310, 1.1231, -7.1910);(0.0570, 0.0515, -0.0383, 0.9963);(0.0320, 0.7032, -6.8602);(0.1022, -0.0851, -0.4352, 0.8904);(-0.9588, 0.0000, -3.5689);(-0.6026, 0.0000, 3.6429);
2489.1730;75;3;False;AfterFade;1.005;Scorpio;True;False;3.6924;0.0000;(-0.0310, 1.1232, -7.1916);(0.0563, 0.0523, -0.0385, 0.9963);(0.0334, 0.7025, -6.8591);(0.1057, -0.0833, -0.4366, 0.8895);(-0.9588, 0.0000, -3.5689);(-0.6026, 0.0000, 3.6429);
2490.4460;75;3;False;Estimation;1.273;Scorpio;True;False;3.6924;3.4674;(-0.0313, 1.1236, -7.1917);(0.0562, 0.0518, -0.0387, 0.9963);(0.0466, 0.7056, -6.8534);(0.0787, -0.0510, -0.4266, 0.8996);(-0.4857, 0.0000, -3.5668);(-0.6026, 0.0000, 3.6429);
2492.0770;76;3;False;Focus;1.631;empty;empty;empty;7.0000;0.0000;(-0.0320, 1.1236, -7.1920);(0.0562, 0.0523, -0.0378, 0.9963);(0.0486, 0.6999, -6.8522);(0.0902, -0.0374, -0.4216, 0.9015);(-0.4857, 0.0000, -3.5668);(0.0000, 0.0000, -7.0000);
2492.0890;76;3;False;BeforeFade;0.012;Pig;False;True;1.8715;0.0000;(-0.0319, 1.1235, -7.1920);(0.0563, 0.0522, -0.0379, 0.9963);(0.0487, 0.6998, -6.8521);(0.0903, -0.0374, -0.4216, 0.9015);(-0.4857, 0.0000, -3.5668);(0.2570, 0.0000, 1.8537);
2492.1890;76;3;False;Stimuli;0.100;Pig;False;True;1.8715;0.0000;(-0.0321, 1.1235, -7.1917);(0.0563, 0.0515, -0.0374, 0.9964);(0.0486, 0.6994, -6.8519);(0.0906, -0.0373, -0.4215, 0.9015);(-0.4857, 0.0000, -3.5668);(0.2570, 0.0000, 1.8537);
2493.1940;76;3;False;AfterFade;1.005;Pig;False;True;1.8715;0.0000;(-0.0314, 1.1235, -7.1909);(0.0575, 0.0534, -0.0393, 0.9961);(0.0503, 0.6958, -6.8504);(0.0967, -0.0255, -0.4241, 0.9001);(-0.4857, 0.0000, -3.5668);(0.2570, 0.0000, 1.8537);
2494.8470;76;3;False;Estimation;1.653;Pig;False;True;1.8715;1.8511;(-0.0314, 1.1233, -7.1920);(0.0565, 0.0524, -0.0381, 0.9963);(0.0927, 0.6678, -6.8392);(0.1194, 0.1278, -0.4121, 0.8942);(0.3267, 0.0000, -5.1780);(0.2570, 0.0000, 1.8537);
2496.6120;77;3;False;Focus;1.765;empty;empty;empty;7.0000;0.0000;(-0.0308, 1.1231, -7.1909);(0.0575, 0.0521, -0.0390, 0.9962);(0.0886, 0.6657, -6.8396);(0.1252, 0.1184, -0.4138, 0.8939);(0.3267, 0.0000, -5.1780);(0.0000, 0.0000, -7.0000);
2496.6230;77;3;False;BeforeFade;0.011;Rabbit;False;False;2.1445;0.0000;(-0.0309, 1.1231, -7.1909);(0.0575, 0.0521, -0.0389, 0.9962);(0.0887, 0.6658, -6.8397);(0.1253, 0.1185, -0.4140, 0.8938);(0.3267, 0.0000, -5.1780);(-0.5077, 0.0000, 2.0835);
2496.7240;77;3;False;Stimuli;0.101;Rabbit;False;False;2.1445;0.0000;(-0.0310, 1.1232, -7.1908);(0.0576, 0.0520, -0.0388, 0.9962);(0.0889, 0.6658, -6.8397);(0.1255, 0.1192, -0.4138, 0.8938);(0.3267, 0.0000, -5.1780);(-0.5077, 0.0000, 2.0835);
2497.7290;77;3;False;AfterFade;1.005;Rabbit;False;False;2.1445;0.0000;(-0.0311, 1.1230, -7.1912);(0.0582, 0.0527, -0.0383, 0.9962);(0.0819, 0.6708, -6.8407);(0.1240, 0.0919, -0.4215, 0.8936);(0.3267, 0.0000, -5.1780);(-0.5077, 0.0000, 2.0835);
2499.1690;77;3;False;Estimation;1.441;Rabbit;False;False;2.1445;2.0034;(-0.0316, 1.1227, -7.1910);(0.0589, 0.0547, -0.0378, 0.9960);(0.0168, 0.6755, -6.8658);(0.1909, -0.0580, -0.4559, 0.8674);(-0.5183, 0.0000, -5.0648);(-0.5077, 0.0000, 2.0835);
2500.6890;78;3;False;Focus;1.519;empty;empty;empty;7.0000;0.0000;(-0.0314, 1.1227, -7.1917);(0.0589, 0.0540, -0.0382, 0.9961);(0.0221, 0.6736, -6.8642);(0.1871, -0.0433, -0.4562, 0.8689);(-0.5183, 0.0000, -5.0648);(0.0000, 0.0000, -7.0000);
2500.6990;78;3;False;BeforeFade;0.011;FinalWolf;True;False;1.8026;0.0000;(-0.0314, 1.1227, -7.1917);(0.0589, 0.0537, -0.0382, 0.9961);(0.0222, 0.6736, -6.8643);(0.1869, -0.0431, -0.4558, 0.8691);(-0.5183, 0.0000, -5.0648);(0.2578, 0.0000, 1.7841);
2500.8000;78;3;False;Stimuli;0.101;FinalWolf;True;False;1.8026;0.0000;(-0.0319, 1.1229, -7.1919);(0.0584, 0.0534, -0.0378, 0.9962);(0.0224, 0.6733, -6.8643);(0.1862, -0.0428, -0.4557, 0.8694);(-0.5183, 0.0000, -5.0648);(0.2578, 0.0000, 1.7841);
2501.8060;78;3;False;AfterFade;1.005;FinalWolf;True;False;1.8026;0.0000;(-0.0312, 1.1231, -7.1917);(0.0580, 0.0544, -0.0390, 0.9961);(0.0301, 0.6738, -6.8604);(0.1691, -0.0207, -0.4523, 0.8754);(-0.5183, 0.0000, -5.0648);(0.2578, 0.0000, 1.7841);
2502.9230;78;3;False;Estimation;1.117;FinalWolf;True;False;1.8026;1.8491;(-0.0311, 1.1230, -7.1914);(0.0592, 0.0540, -0.0395, 0.9960);(0.0840, 0.6698, -6.8433);(0.1208, 0.1160, -0.4492, 0.8776);(0.2533, 0.0000, -5.1683);(0.2578, 0.0000, 1.7841);
2504.7990;79;3;False;Focus;1.876;empty;empty;empty;7.0000;0.0000;(-0.0309, 1.1231, -7.1907);(0.0599, 0.0531, -0.0401, 0.9960);(0.0825, 0.6669, -6.8438);(0.1228, 0.1125, -0.4411, 0.8819);(0.2533, 0.0000, -5.1683);(0.0000, 0.0000, -7.0000);
2504.8100;79;3;False;BeforeFade;0.011;Scorpio;True;False;2.1361;0.0000;(-0.0308, 1.1231, -7.1907);(0.0599, 0.0533, -0.0403, 0.9960);(0.0826, 0.6669, -6.8438);(0.1228, 0.1125, -0.4411, 0.8819);(0.2533, 0.0000, -5.1683);(0.4271, 0.0000, 2.0930);
2504.9110;79;3;False;Stimuli;0.101;Scorpio;True;False;2.1361;0.0000;(-0.0306, 1.1229, -7.1906);(0.0604, 0.0539, -0.0405, 0.9959);(0.0824, 0.6661, -6.8440);(0.1235, 0.1138, -0.4399, 0.8822);(0.2533, 0.0000, -5.1683);(0.4271, 0.0000, 2.0930);
2505.9160;79;3;False;AfterFade;1.005;Scorpio;True;False;2.1361;0.0000;(-0.0306, 1.1228, -7.1912);(0.0603, 0.0544, -0.0402, 0.9959);(0.0826, 0.6675, -6.8432);(0.1257, 0.1090, -0.4403, 0.8823);(0.2533, 0.0000, -5.1683);(0.4271, 0.0000, 2.0930);
2506.9770;79;3;False;Estimation;1.061;Scorpio;True;False;2.1361;2.2073;(-0.0308, 1.1227, -7.1905);(0.0617, 0.0544, -0.0398, 0.9958);(0.1031, 0.6802, -6.8354);(0.0813, 0.1249, -0.4364, 0.8873);(0.4184, 0.0000, -4.8327);(0.4271, 0.0000, 2.0930);
2508.5740;80;3;False;Focus;1.597;empty;empty;empty;7.0000;0.0000;(-0.0313, 1.1233, -7.1919);(0.0594, 0.0529, -0.0399, 0.9960);(0.1029, 0.6773, -6.8364);(0.0857, 0.1302, -0.4291, 0.8897);(0.4184, 0.0000, -4.8327);(0.0000, 0.0000, -7.0000);
2508.5850;80;3;False;BeforeFade;0.011;Pig;False;True;1.6562;0.0000;(-0.0314, 1.1233, -7.1919);(0.0592, 0.0529, -0.0399, 0.9960);(0.1027, 0.6774, -6.8363);(0.0855, 0.1299, -0.4292, 0.8897);(0.4184, 0.0000, -4.8327);(0.3337, 0.0000, 1.6222);
2508.6860;80;3;False;Stimuli;0.101;Pig;False;True;1.6562;0.0000;(-0.0314, 1.1234, -7.1923);(0.0590, 0.0541, -0.0403, 0.9960);(0.1035, 0.6774, -6.8366);(0.0853, 0.1319, -0.4290, 0.8895);(0.4184, 0.0000, -4.8327);(0.3337, 0.0000, 1.6222);
2509.6910;80;3;False;AfterFade;1.005;Pig;False;True;1.6562;0.0000;(-0.0315, 1.1229, -7.1905);(0.0612, 0.0536, -0.0400, 0.9959);(0.1022, 0.6749, -6.8361);(0.0898, 0.1291, -0.4296, 0.8892);(0.4184, 0.0000, -4.8327);(0.3337, 0.0000, 1.6222);
2511.3890;80;3;False;Estimation;1.698;Pig;False;True;1.6562;1.8972;(-0.0312, 1.1232, -7.1916);(0.0601, 0.0524, -0.0411, 0.9960);(0.1027, 0.6692, -6.8348);(0.1120, 0.1342, -0.4267, 0.8873);(0.3625, 0.0000, -5.1377);(0.3337, 0.0000, 1.6222);
2513.2540;81;3;False;Focus;1.865;empty;empty;empty;7.0000;0.0000;(-0.0305, 1.1233, -7.1907);(0.0595, 0.0535, -0.0412, 0.9959);(0.1033, 0.6680, -6.8356);(0.1125, 0.1382, -0.4288, 0.8857);(0.3625, 0.0000, -5.1377);(0.0000, 0.0000, -7.0000);
2513.2660;81;3;False;BeforeFade;0.011;Turtle;False;False;1.7805;0.0000;(-0.0305, 1.1232, -7.1907);(0.0596, 0.0537, -0.0413, 0.9959);(0.1033, 0.6679, -6.8355);(0.1129, 0.1385, -0.4286, 0.8856);(0.3625, 0.0000, -5.1377);(-0.1994, 0.0000, 1.7693);
2513.3660;81;3;False;Stimuli;0.100;Turtle;False;False;1.7805;0.0000;(-0.0306, 1.1234, -7.1908);(0.0602, 0.0540, -0.0414, 0.9959);(0.1031, 0.6674, -6.8357);(0.1132, 0.1392, -0.4279, 0.8859);(0.3625, 0.0000, -5.1377);(-0.1994, 0.0000, 1.7693);
2514.3710;81;3;False;AfterFade;1.005;Turtle;False;False;1.7805;0.0000;(-0.0315, 1.1232, -7.1915);(0.0597, 0.0531, -0.0401, 0.9960);(0.0925, 0.6723, -6.8367);(0.1167, 0.1030, -0.4372, 0.8858);(0.3625, 0.0000, -5.1377);(-0.1994, 0.0000, 1.7693);
2516.2360;81;3;False;Estimation;1.865;Turtle;False;False;1.7805;1.9099;(-0.0309, 1.1231, -7.1910);(0.0598, 0.0552, -0.0416, 0.9958);(0.0491, 0.6678, -6.8497);(0.1644, 0.0137, -0.4555, 0.8748);(-0.1881, 0.0000, -5.0994);(-0.1994, 0.0000, 1.7693);
2517.8560;82;3;False;Focus;1.620;empty;empty;empty;7.0000;0.0000;(-0.0317, 1.1231, -7.1927);(0.0588, 0.0544, -0.0400, 0.9960);(0.0526, 0.6692, -6.8494);(0.1561, 0.0204, -0.4471, 0.8805);(-0.1881, 0.0000, -5.0994);(0.0000, 0.0000, -7.0000);
2517.8670;82;3;False;BeforeFade;0.011;Pig;False;True;5.3706;0.0000;(-0.0317, 1.1231, -7.1927);(0.0588, 0.0542, -0.0399, 0.9960);(0.0527, 0.6690, -6.8492);(0.1565, 0.0209, -0.4469, 0.8806);(-0.1881, 0.0000, -5.0994);(-1.1978, 0.0000, 5.2353);
2517.9680;82;3;False;Stimuli;0.101;Pig;False;True;5.3706;0.0000;(-0.0318, 1.1236, -7.1927);(0.0576, 0.0539, -0.0397, 0.9961);(0.0532, 0.6693, -6.8491);(0.1557, 0.0206, -0.4472, 0.8805);(-0.1881, 0.0000, -5.0994);(-1.1978, 0.0000, 5.2353);
2518.9730;82;3;False;AfterFade;1.005;Pig;False;True;5.3706;0.0000;(-0.0315, 1.1234, -7.1914);(0.0595, 0.0541, -0.0402, 0.9960);(0.0492, 0.6703, -6.8500);(0.1536, 0.0095, -0.4469, 0.8812);(-0.1881, 0.0000, -5.0994);(-1.1978, 0.0000, 5.2353);
2520.9280;82;3;False;Estimation;1.955;Pig;False;True;5.3706;4.4389;(-0.0321, 1.1229, -7.1928);(0.0589, 0.0536, -0.0386, 0.9961);(0.0365, 0.7161, -6.8608);(0.0569, -0.0915, -0.4452, 0.8889);(-0.8939, 0.0000, -2.6520);(-1.1978, 0.0000, 5.2353);
2522.6920;83;3;False;Focus;1.765;empty;empty;empty;7.0000;0.0000;(-0.0314, 1.1233, -7.1928);(0.0565, 0.0545, -0.0394, 0.9961);(0.0378, 0.7219, -6.8622);(0.0266, -0.0911, -0.4254, 0.9000);(-0.8939, 0.0000, -2.6520);(0.0000, 0.0000, -7.0000);
2522.7030;83;3;False;BeforeFade;0.011;FinalSnake;True;False;5.0920;0.0000;(-0.0314, 1.1233, -7.1928);(0.0565, 0.0546, -0.0395, 0.9961);(0.0378, 0.7218, -6.8622);(0.0268, -0.0911, -0.4253, 0.9000);(-0.8939, 0.0000, -2.6520);(-1.2648, 0.0000, 4.9324);
2522.8040;83;3;False;Stimuli;0.101;FinalSnake;True;False;5.0920;0.0000;(-0.0313, 1.1231, -7.1925);(0.0570, 0.0541, -0.0394, 0.9961);(0.0376, 0.7219, -6.8619);(0.0269, -0.0912, -0.4249, 0.9002);(-0.8939, 0.0000, -2.6520);(-1.2648, 0.0000, 4.9324);
2523.8090;83;3;False;AfterFade;1.005;FinalSnake;True;False;5.0920;0.0000;(-0.0315, 1.1225, -7.1924);(0.0588, 0.0537, -0.0379, 0.9961);(0.0362, 0.7213, -6.8622);(0.0357, -0.0962, -0.4250, 0.8994);(-0.8939, 0.0000, -2.6520);(-1.2648, 0.0000, 4.9324);
2524.5800;83;3;False;Estimation;0.771;FinalSnake;True;False;5.0920;5.0926;(-0.0329, 1.1228, -7.1918);(0.0599, 0.0526, -0.0369, 0.9961);(0.0307, 0.7214, -6.8647);(0.0414, -0.1106, -0.4300, 0.8951);(-1.1293, 0.0000, -2.0342);(-1.2648, 0.0000, 4.9324);
2526.2890;84;3;False;Focus;1.709;empty;empty;empty;7.0000;0.0000;(-0.0323, 1.1227, -7.1926);(0.0584, 0.0530, -0.0373, 0.9962);(0.0345, 0.7189, -6.8630);(0.0441, -0.0956, -0.4259, 0.8986);(-1.1293, 0.0000, -2.0342);(0.0000, 0.0000, -7.0000);
2526.3000;84;3;False;BeforeFade;0.011;Crocodile;True;True;2.6619;0.0000;(-0.0322, 1.1227, -7.1926);(0.0584, 0.0529, -0.0373, 0.9962);(0.0346, 0.7189, -6.8630);(0.0440, -0.0956, -0.4257, 0.8987);(-1.1293, 0.0000, -2.0342);(-0.2559, 0.0000, 2.6496);
2526.4010;84;3;False;Stimuli;0.100;Crocodile;True;True;2.6619;0.0000;(-0.0320, 1.1226, -7.1925);(0.0591, 0.0535, -0.0377, 0.9961);(0.0344, 0.7185, -6.8630);(0.0445, -0.0950, -0.4255, 0.8988);(-1.1293, 0.0000, -2.0342);(-0.2559, 0.0000, 2.6496);
2527.4060;84;3;False;AfterFade;1.005;Crocodile;True;True;2.6619;0.0000;(-0.0326, 1.1226, -7.1918);(0.0596, 0.0525, -0.0363, 0.9962);(0.0337, 0.7151, -6.8619);(0.0519, -0.0939, -0.4256, 0.8985);(-1.1293, 0.0000, -2.0342);(-0.2559, 0.0000, 2.6496);
2529.1370;84;3;False;Estimation;1.731;Crocodile;True;True;2.6619;3.0098;(-0.0323, 1.1222, -7.1922);(0.0593, 0.0523, -0.0365, 0.9962);(0.0479, 0.6938, -6.8526);(0.0866, -0.0173, -0.4155, 0.9053);(-0.2560, 0.0000, -4.0011);(-0.2559, 0.0000, 2.6496);
2530.9130;85;3;False;Focus;1.776;empty;empty;empty;7.0000;0.0000;(-0.0320, 1.1226, -7.1916);(0.0594, 0.0525, -0.0383, 0.9961);(0.0484, 0.6913, -6.8525);(0.0882, -0.0106, -0.4135, 0.9062);(-0.2560, 0.0000, -4.0011);(0.0000, 0.0000, -7.0000);
2530.9240;85;3;False;BeforeFade;0.011;Rabbit;False;False;2.1617;0.0000;(-0.0318, 1.1224, -7.1915);(0.0593, 0.0527, -0.0384, 0.9961);(0.0486, 0.6911, -6.8524);(0.0884, -0.0102, -0.4132, 0.9063);(-0.2560, 0.0000, -4.0011);(-0.5041, 0.0000, 2.1021);
2531.0250;85;3;False;Stimuli;0.101;Rabbit;False;False;2.1617;0.0000;(-0.0318, 1.1223, -7.1918);(0.0595, 0.0537, -0.0378, 0.9961);(0.0485, 0.6913, -6.8525);(0.0880, -0.0105, -0.4128, 0.9065);(-0.2560, 0.0000, -4.0011);(-0.5041, 0.0000, 2.1021);
2532.0300;85;3;False;AfterFade;1.005;Rabbit;False;False;2.1617;0.0000;(-0.0315, 1.1221, -7.1920);(0.0602, 0.0535, -0.0377, 0.9960);(0.0458, 0.6921, -6.8534);(0.0930, -0.0215, -0.4190, 0.9029);(-0.2560, 0.0000, -4.0011);(-0.5041, 0.0000, 2.1021);
2533.6270;85;3;False;Estimation;1.597;Rabbit;False;False;2.1617;2.0888;(-0.0327, 1.1220, -7.1915);(0.0606, 0.0526, -0.0364, 0.9961);(0.0177, 0.6690, -6.8632);(0.1775, -0.0736, -0.3897, 0.9007);(-0.5357, 0.0000, -4.9811);(-0.5041, 0.0000, 2.1021);
2535.1460;86;3;False;Focus;1.519;empty;empty;empty;7.0000;0.0000;(-0.0325, 1.1217, -7.1923);(0.0610, 0.0525, -0.0364, 0.9961);(0.0216, 0.6700, -6.8622);(0.1697, -0.0614, -0.3929, 0.9017);(-0.5357, 0.0000, -4.9811);(0.0000, 0.0000, -7.0000);
2535.1570;86;3;False;BeforeFade;0.011;FinalWolf;True;False;2.3297;0.0000;(-0.0326, 1.1218, -7.1924);(0.0610, 0.0525, -0.0365, 0.9961);(0.0217, 0.6700, -6.8622);(0.1698, -0.0611, -0.3930, 0.9017);(-0.5357, 0.0000, -4.9811);(0.5940, 0.0000, 2.2527);
2535.2580;86;3;False;Stimuli;0.101;FinalWolf;True;False;2.3297;0.0000;(-0.0325, 1.1218, -7.1921);(0.0611, 0.0525, -0.0364, 0.9961);(0.0224, 0.6703, -6.8617);(0.1689, -0.0594, -0.3936, 0.9017);(-0.5357, 0.0000, -4.9811);(0.5940, 0.0000, 2.2527);
2536.2630;86;3;False;AfterFade;1.005;FinalWolf;True;False;2.3297;0.0000;(-0.0324, 1.1218, -7.1903);(0.0632, 0.0528, -0.0363, 0.9959);(0.0626, 0.6807, -6.8443);(0.1102, 0.0241, -0.4179, 0.9015);(-0.5357, 0.0000, -4.9811);(0.5940, 0.0000, 2.2527);
2536.5420;86;3;False;Estimation;0.279;FinalWolf;True;False;2.3297;2.4985;(-0.0320, 1.1219, -7.1907);(0.0627, 0.0526, -0.0368, 0.9960);(0.0877, 0.6864, -6.8362);(0.0827, 0.0664, -0.4232, 0.8998);(0.1833, 0.0000, -4.5082);(0.5940, 0.0000, 2.2527);
2538.4300;87;3;False;Focus;1.888;empty;empty;empty;7.0000;0.0000;(-0.0320, 1.1221, -7.1911);(0.0645, 0.0530, -0.0381, 0.9958);(0.0992, 0.6765, -6.8346);(0.0858, 0.1140, -0.4160, 0.8981);(0.1833, 0.0000, -4.5082);(0.0000, 0.0000, -7.0000);
2538.4410;87;3;False;BeforeFade;0.011;Deer;False;False;2.8527;0.0000;(-0.0320, 1.1221, -7.1911);(0.0645, 0.0530, -0.0381, 0.9958);(0.0992, 0.6765, -6.8347);(0.0855, 0.1141, -0.4159, 0.8982);(0.1833, 0.0000, -4.5082);(0.5930, 0.0000, 2.7903);
2538.5420;87;3;False;Stimuli;0.100;Deer;False;False;2.8527;0.0000;(-0.0320, 1.1222, -7.1910);(0.0644, 0.0529, -0.0382, 0.9958);(0.0990, 0.6762, -6.8347);(0.0859, 0.1136, -0.4165, 0.8979);(0.1833, 0.0000, -4.5082);(0.5930, 0.0000, 2.7903);
2539.5470;87;3;False;AfterFade;1.005;Deer;False;False;2.8527;0.0000;(-0.0321, 1.1226, -7.1905);(0.0646, 0.0531, -0.0389, 0.9957);(0.0968, 0.6774, -6.8349);(0.0809, 0.1083, -0.4150, 0.8997);(0.1833, 0.0000, -4.5082);(0.5930, 0.0000, 2.7903);
2539.7370;87;3;False;Estimation;0.190;Deer;False;False;2.8527;2.4840;(-0.0321, 1.1224, -7.1907);(0.0645, 0.0532, -0.0391, 0.9957);(0.0988, 0.6828, -6.8343);(0.0622, 0.1050, -0.4141, 0.9020);(0.4198, 0.0000, -4.5517);(0.5930, 0.0000, 2.7903);
2541.5350;88;3;False;Focus;1.798;empty;empty;empty;7.0000;0.0000;(-0.0322, 1.1227, -7.1915);(0.0635, 0.0540, -0.0383, 0.9958);(0.1030, 0.6886, -6.8345);(0.0452, 0.1107, -0.4049, 0.9065);(0.4198, 0.0000, -4.5517);(0.0000, 0.0000, -7.0000);
2541.5460;88;3;False;BeforeFade;0.011;Crocodile;True;True;4.5205;0.0000;(-0.0323, 1.1227, -7.1915);(0.0636, 0.0541, -0.0386, 0.9958);(0.1028, 0.6885, -6.8344);(0.0452, 0.1106, -0.4051, 0.9064);(0.4198, 0.0000, -4.5517);(-0.8995, 0.0000, 4.4301);
2541.6470;88;3;False;Stimuli;0.100;Crocodile;True;True;4.5205;0.0000;(-0.0324, 1.1224, -7.1913);(0.0642, 0.0547, -0.0382, 0.9957);(0.1019, 0.6881, -6.8350);(0.0464, 0.1095, -0.4046, 0.9067);(0.4198, 0.0000, -4.5517);(-0.8995, 0.0000, 4.4301);
2542.6520;88;3;False;AfterFade;1.005;Crocodile;True;True;4.5205;0.0000;(-0.0325, 1.1229, -7.1919);(0.0623, 0.0541, -0.0390, 0.9958);(0.0959, 0.6882, -6.8363);(0.0486, 0.0963, -0.4075, 0.9068);(0.4198, 0.0000, -4.5517);(-0.8995, 0.0000, 4.4301);
2544.3610;88;3;False;Estimation;1.709;Crocodile;True;True;4.5205;4.6766;(-0.0323, 1.1225, -7.1924);(0.0610, 0.0542, -0.0383, 0.9959);(0.0457, 0.7141, -6.8541);(0.0419, -0.0831, -0.4316, 0.8972);(-0.7996, 0.0000, -2.3923);(-0.8995, 0.0000, 4.4301);
2546.2260;89;3;False;Focus;1.865;empty;empty;empty;7.0000;0.0000;(-0.0321, 1.1223, -7.1914);(0.0607, 0.0541, -0.0382, 0.9960);(0.0503, 0.7064, -6.8509);(0.0469, -0.0567, -0.4243, 0.9025);(-0.7996, 0.0000, -2.3923);(0.0000, 0.0000, -7.0000);
2546.2370;89;3;False;BeforeFade;0.011;Crocodile;True;True;4.8881;0.0000;(-0.0321, 1.1222, -7.1915);(0.0607, 0.0542, -0.0381, 0.9959);(0.0502, 0.7063, -6.8511);(0.0468, -0.0569, -0.4242, 0.9026);(-0.7996, 0.0000, -2.3923);(0.8169, 0.0000, 4.8193);
2546.3380;89;3;False;Stimuli;0.101;Crocodile;True;True;4.8881;0.0000;(-0.0324, 1.1221, -7.1918);(0.0612, 0.0527, -0.0380, 0.9960);(0.0500, 0.7066, -6.8513);(0.0475, -0.0568, -0.4238, 0.9027);(-0.7996, 0.0000, -2.3923);(0.8169, 0.0000, 4.8193);
2547.3430;89;3;False;AfterFade;1.005;Crocodile;True;True;4.8881;0.0000;(-0.0323, 1.1227, -7.1935);(0.0575, 0.0540, -0.0381, 0.9962);(0.0552, 0.7061, -6.8489);(0.0456, -0.0396, -0.4192, 0.9059);(-0.7996, 0.0000, -2.3923);(0.8169, 0.0000, 4.8193);
2549.1860;89;3;False;Estimation;1.843;Crocodile;True;True;4.8881;5.4648;(-0.0313, 1.1228, -7.1920);(0.0591, 0.0539, -0.0388, 0.9960);(0.1152, 0.7302, -6.8329);(-0.0479, 0.0559, -0.4071, 0.9104);(0.8608, 0.0000, -1.6035);(0.8169, 0.0000, 4.8193);
2550.9730;90;3;False;Focus;1.787;empty;empty;empty;7.0000;0.0000;(-0.0323, 1.1226, -7.1916);(0.0602, 0.0523, -0.0377, 0.9961);(0.1009, 0.7155, -6.8359);(-0.0152, 0.0577, -0.3983, 0.9153);(0.8608, 0.0000, -1.6035);(0.0000, 0.0000, -7.0000);
2550.9840;90;3;False;BeforeFade;0.011;Rabbit;False;False;5.3391;0.0000;(-0.0323, 1.1226, -7.1916);(0.0600, 0.0523, -0.0375, 0.9961);(0.1007, 0.7156, -6.8359);(-0.0152, 0.0574, -0.3981, 0.9154);(0.8608, 0.0000, -1.6035);(1.1020, 0.0000, 5.2241);
2551.0850;90;3;False;Stimuli;0.101;Rabbit;False;False;5.3391;0.0000;(-0.0322, 1.1227, -7.1915);(0.0595, 0.0523, -0.0376, 0.9961);(0.1001, 0.7148, -6.8356);(-0.0137, 0.0563, -0.3977, 0.9157);(0.8608, 0.0000, -1.6035);(1.1020, 0.0000, 5.2241);
2552.0900;90;3;False;AfterFade;1.005;Rabbit;False;False;5.3391;0.0000;(-0.0311, 1.1227, -7.1917);(0.0594, 0.0530, -0.0391, 0.9961);(0.1014, 0.7165, -6.8351);(-0.0153, 0.0530, -0.4003, 0.9147);(0.8608, 0.0000, -1.6035);(1.1020, 0.0000, 5.2241);
2552.4700;90;3;False;Estimation;0.380;Rabbit;False;False;5.3391;4.6080;(-0.0316, 1.1222, -7.1908);(0.0613, 0.0533, -0.0380, 0.9960);(0.1119, 0.7185, -6.8331);(-0.0269, 0.0724, -0.3997, 0.9134);(0.7844, 0.0000, -2.4593);(1.1020, 0.0000, 5.2241);
2554.3020;91;3;False;Focus;1.832;empty;empty;empty;7.0000;0.0000;(-0.0318, 1.1225, -7.1912);(0.0601, 0.0530, -0.0380, 0.9961);(0.1052, 0.7157, -6.8346);(-0.0176, 0.0658, -0.3990, 0.9144);(0.7844, 0.0000, -2.4593);(0.0000, 0.0000, -7.0000);
2554.3130;91;3;False;BeforeFade;0.011;FinalSnake;True;False;2.3513;0.0000;(-0.0317, 1.1226, -7.1912);(0.0599, 0.0529, -0.0380, 0.9961);(0.1052, 0.7159, -6.8346);(-0.0176, 0.0653, -0.3991, 0.9144);(0.7844, 0.0000, -2.4593);(-0.2933, 0.0000, 2.3330);
2554.4130;91;3;False;Stimuli;0.100;FinalSnake;True;False;2.3513;0.0000;(-0.0318, 1.1226, -7.1913);(0.0596, 0.0521, -0.0382, 0.9961);(0.1039, 0.7154, -6.8348);(-0.0154, 0.0640, -0.4006, 0.9139);(0.7844, 0.0000, -2.4593);(-0.2933, 0.0000, 2.3330);
2555.4190;91;3;False;AfterFade;1.006;FinalSnake;True;False;2.3513;0.0000;(-0.0327, 1.1220, -7.1911);(0.0611, 0.0514, -0.0362, 0.9961);(0.0967, 0.7100, -6.8355);(0.0037, 0.0562, -0.3997, 0.9149);(0.7844, 0.0000, -2.4593);(-0.2933, 0.0000, 2.3330);
