number	latency	duration	channel	bvtime	type	code	urevent
972.000000	523834.500000	0.000000			RP		4369.000000
973.000000	524516.500000	0.000000			RP		4370.000000
974.000000	524787.000000	1.000000	0.000000		S 44	Stimulus	207.000000
975.000000	524842.000000	1.000000	0.000000		S 11	Stimulus	208.000000
976.000000	525197.000000	0.000000			RP		4371.000000
977.000000	525883.000000	0.000000			RP		4372.000000
978.000000	526395.000000	1.000000	0.000000		S 41	Stimulus	209.000000
979.000000	526495.000000	1.000000	0.000000		S 42	Stimulus	210.000000
980.000000	526579.500000	0.000000			RP		4373.000000
981.000000	527268.000000	0.000000			RP		4374.000000
982.000000	527501.000000	1.000000	0.000000		S  8	Stimulus	211.000000
983.000000	527961.500000	0.000000			RP		4375.000000
984.000000	528394.000000	1.000000	0.000000		S 44	Stimulus	212.000000
985.000000	528450.000000	1.000000	0.000000		S 11	Stimulus	213.000000
986.000000	528675.000000	0.000000			RP		4376.000000
987.000000	529401.000000	0.000000			RP		4377.000000
988.000000	530138.000000	0.000000			RP		4378.000000
989.000000	530226.000000	1.000000	0.000000		S 41	Stimulus	214.000000
990.000000	530326.000000	1.000000	0.000000		S 42	Stimulus	215.000000
991.000000	530875.000000	0.000000			RP		4379.000000
992.000000	531332.000000	1.000000	0.000000		S  7	Stimulus	216.000000
993.000000	531619.000000	0.000000			RP		4380.000000
994.000000	532364.000000	0.000000			RP		4381.000000
995.000000	532650.000000	1.000000	0.000000		S 44	Stimulus	217.000000
996.000000	532705.000000	1.000000	0.000000		S 11	Stimulus	218.000000
997.000000	533092.500000	0.000000			RP		4382.000000
998.000000	533791.000000	0.000000			RP		4383.000000
999.000000	534303.000000	1.000000	0.000000		S 41	Stimulus	219.000000
1000.000000	534403.000000	1.000000	0.000000		S 42	Stimulus	220.000000
1001.000000	534480.500000	0.000000			RP		4384.000000
1002.000000	535171.000000	0.000000			RP		4385.000000
1003.000000	535409.000000	1.000000	0.000000		S  1	Stimulus	221.000000
1004.000000	535873.500000	0.000000			RP		4386.000000
1005.000000	536548.000000	1.000000	0.000000		S 44	Stimulus	222.000000
1006.000000	536571.000000	0.000000			RP		4387.000000
1007.000000	536604.000000	1.000000	0.000000		S 11	Stimulus	223.000000
1008.000000	537262.000000	0.000000			RP		4388.000000
1009.000000	537966.000000	0.000000			RP		4389.000000
1010.000000	538246.000000	1.000000	0.000000		S 41	Stimulus	224.000000
1011.000000	538346.000000	1.000000	0.000000		S 42	Stimulus	225.000000
1012.000000	538696.000000	0.000000			RP		4390.000000
1013.000000	539351.000000	1.000000	0.000000		S  7	Stimulus	226.000000
1014.000000	539444.500000	0.000000			RP		4391.000000
1015.000000	540182.500000	0.000000			RP		4392.000000
1016.000000	540792.000000	1.000000	0.000000		S 44	Stimulus	227.000000
1017.000000	540848.000000	1.000000	0.000000		S 11	Stimulus	228.000000
1018.000000	540905.500000	0.000000			RP		4393.000000
1019.000000	541629.000000	0.000000			RP		4394.000000
1020.000000	542358.500000	0.000000			RP		4395.000000
1021.000000	542613.000000	1.000000	0.000000		S 41	Stimulus	229.000000
1022.000000	542713.000000	1.000000	0.000000		S 42	Stimulus	230.000000
1023.000000	543079.500000	0.000000			RP		4396.000000
1024.000000	543719.000000	1.000000	0.000000		S  5	Stimulus	231.000000
1025.000000	543765.500000	0.000000			RP		4397.000000
1026.000000	544443.500000	0.000000			RP		4398.000000
1027.000000	545126.000000	0.000000			RP		4399.000000
1028.000000	545827.000000	0.000000			RP		4400.000000
1029.000000	546143.000000	1.000000	0.000000		S 44	Stimulus	232.000000
1030.000000	546198.000000	1.000000	0.000000		S 11	Stimulus	233.000000
1031.000000	546564.000000	0.000000			RP		4401.000000
1032.000000	547286.500000	0.000000			RP		4402.000000
1033.000000	547740.000000	1.000000	0.000000		S 41	Stimulus	234.000000
1034.000000	547840.000000	1.000000	0.000000		S 42	Stimulus	235.000000
1035.000000	548022.500000	0.000000			RP		4403.000000
1036.000000	548781.000000	0.000000			RP		4404.000000
1037.000000	548845.000000	1.000000	0.000000		S  7	Stimulus	236.000000
1038.000000	549527.500000	0.000000			RP		4405.000000
1039.000000	550253.000000	0.000000			RP		4406.000000
1040.000000	550431.000000	1.000000	0.000000		S 44	Stimulus	237.000000
1041.000000	550487.000000	1.000000	0.000000		S 11	Stimulus	238.000000
1042.000000	550962.000000	0.000000			RP		4407.000000
1043.000000	551668.500000	0.000000			RP		4408.000000
1044.000000	552118.000000	1.000000	0.000000		S 41	Stimulus	239.000000
1045.000000	552218.000000	1.000000	0.000000		S 42	Stimulus	240.000000
1046.000000	552389.000000	0.000000			RP		4409.000000
1047.000000	553126.000000	0.000000			RP		4410.000000
1048.000000	553223.000000	1.000000	0.000000		S  6	Stimulus	241.000000
1049.000000	553840.500000	0.000000			RP		4411.000000
1050.000000	554550.500000	0.000000			RP		4412.000000
1051.000000	554799.000000	1.000000	0.000000		S 44	Stimulus	242.000000
1052.000000	554855.000000	1.000000	0.000000		S 11	Stimulus	243.000000
1053.000000	555270.000000	0.000000			RP		4413.000000
1054.000000	555998.000000	0.000000			RP		4414.000000
1055.000000	556574.000000	1.000000	0.000000		S 41	Stimulus	244.000000
1056.000000	556675.000000	1.000000	0.000000		S 42	Stimulus	245.000000
1057.000000	556726.000000	0.000000			RP		4415.000000
1058.000000	557429.000000	0.000000			RP		4416.000000
1059.000000	557680.000000	1.000000	0.000000		S  3	Stimulus	246.000000
1060.000000	558129.000000	0.000000			RP		4417.000000
1061.000000	558814.000000	0.000000			RP		4418.000000
1062.000000	559222.000000	1.000000	0.000000		S 44	Stimulus	247.000000
1063.000000	559277.000000	1.000000	0.000000		S 11	Stimulus	248.000000
1064.000000	559459.500000	0.000000			RP		4419.000000
1065.000000	560077.000000	0.000000			RP		4420.000000
1066.000000	560692.000000	0.000000			RP		4421.000000
1067.000000	561009.000000	1.000000	0.000000		S 41	Stimulus	249.000000
1068.000000	561110.000000	1.000000	0.000000		S 42	Stimulus	250.000000
1069.000000	561319.000000	0.000000			RP		4422.000000
1070.000000	561961.500000	0.000000			RP		4423.000000
1071.000000	562114.000000	1.000000	0.000000		S  3	Stimulus	251.000000
1072.000000	562626.000000	0.000000			RP		4424.000000
1073.000000	563313.000000	0.000000			RP		4425.000000
1074.000000	563723.000000	1.000000	0.000000		S 44	Stimulus	252.000000
1075.000000	563779.000000	1.000000	0.000000		S 11	Stimulus	253.000000
1076.000000	564006.500000	0.000000			RP		4426.000000
1077.000000	564675.500000	0.000000			RP		4427.000000
1078.000000	565337.500000	0.000000			RP		4428.000000
1079.000000	565666.000000	1.000000	0.000000		S 41	Stimulus	254.000000
1080.000000	565767.000000	1.000000	0.000000		S 42	Stimulus	255.000000
1081.000000	566004.000000	0.000000			RP		4429.000000
1082.000000	566676.000000	0.000000			RP		4430.000000
1083.000000	566772.000000	1.000000	0.000000		S  2	Stimulus	256.000000
1084.000000	567343.000000	0.000000			RP		4431.000000
1085.000000	567532.000000	1.000000	0.000000		S 44	Stimulus	257.000000
1086.000000	567588.000000	1.000000	0.000000		S 11	Stimulus	258.000000
1087.000000	567989.500000	0.000000			RP		4432.000000
1088.000000	568642.000000	0.000000			RP		4433.000000
1089.000000	569301.000000	0.000000			RP		4434.000000
1090.000000	569363.000000	1.000000	0.000000		S 41	Stimulus	259.000000
1091.000000	569464.000000	1.000000	0.000000		S 42	Stimulus	260.000000
1092.000000	569975.000000	0.000000			RP		4435.000000
1093.000000	570469.000000	1.000000	0.000000		S  8	Stimulus	261.000000
1094.000000	570639.500000	0.000000			RP		4436.000000
1095.000000	570983.000000	1.000000	0.000000		S 44	Stimulus	262.000000
1096.000000	571039.000000	1.000000	0.000000		S 11	Stimulus	263.000000
1097.000000	571295.500000	0.000000			RP		4437.000000
1098.000000	571960.000000	0.000000			RP		4438.000000
1099.000000	572647.000000	0.000000			RP		4439.000000
1100.000000	572826.000000	1.000000	0.000000		S 41	Stimulus	264.000000
1101.000000	572926.000000	1.000000	0.000000		S 42	Stimulus	265.000000
1102.000000	573349.500000	0.000000			RP		4440.000000
1103.000000	573932.000000	1.000000	0.000000		S  5	Stimulus	266.000000
1104.000000	574032.000000	0.000000			RP		4441.000000
1105.000000	574730.000000	0.000000			RP		4442.000000
1106.000000	574759.000000	1.000000	0.000000		S 44	Stimulus	267.000000
1107.000000	574814.000000	1.000000	0.000000		S 11	Stimulus	268.000000
1108.000000	575473.000000	0.000000			RP		4443.000000
1109.000000	576241.500000	0.000000			RP		4444.000000
1110.000000	576334.000000	1.000000	0.000000		S 41	Stimulus	269.000000
1111.000000	576434.000000	1.000000	0.000000		S 42	Stimulus	270.000000
1112.000000	577006.500000	0.000000			RP		4445.000000
1113.000000	577439.000000	1.000000	0.000000		S  4	Stimulus	271.000000
1114.000000	577738.000000	0.000000			RP		4446.000000
1115.000000	578311.000000	1.000000	0.000000		S 44	Stimulus	272.000000
1116.000000	578366.000000	1.000000	0.000000		S 11	Stimulus	273.000000
1117.000000	578489.000000	0.000000			RP		4447.000000
1118.000000	579247.500000	0.000000			RP		4448.000000
1119.000000	579995.000000	0.000000			RP		4449.000000
1120.000000	580075.000000	1.000000	0.000000		S 41	Stimulus	274.000000
1121.000000	580175.000000	1.000000	0.000000		S 42	Stimulus	275.000000
1122.000000	580703.500000	0.000000			RP		4450.000000
1123.000000	581181.000000	1.000000	0.000000		S  1	Stimulus	276.000000
1124.000000	581407.000000	0.000000			RP		4451.000000
1125.000000	582115.500000	0.000000			RP		4452.000000
1126.000000	582309.000000	1.000000	0.000000		S 44	Stimulus	277.000000
1127.000000	582364.000000	1.000000	0.000000		S 11	Stimulus	278.000000
1128.000000	582826.500000	0.000000			RP		4453.000000
1129.000000	583493.500000	0.000000			RP		4454.000000
1130.000000	584062.000000	1.000000	0.000000		S 41	Stimulus	279.000000
1131.000000	584152.000000	0.000000			RP		4455.000000
1132.000000	584163.000000	1.000000	0.000000		S 42	Stimulus	280.000000
1133.000000	584831.000000	0.000000			RP		4456.000000
1134.000000	585168.000000	1.000000	0.000000		S  3	Stimulus	281.000000
1135.000000	585523.500000	0.000000			RP		4457.000000
1136.000000	585850.000000	1.000000	0.000000		S 44	Stimulus	282.000000
1137.000000	585905.000000	1.000000	0.000000		S 11	Stimulus	283.000000
1138.000000	586227.500000	0.000000			RP		4458.000000
1139.000000	586912.500000	0.000000			RP		4459.000000
1140.000000	587632.000000	0.000000			RP		4460.000000
1141.000000	587771.000000	1.000000	0.000000		S 41	Stimulus	284.000000
1142.000000	587871.000000	1.000000	0.000000		S 42	Stimulus	285.000000
1143.000000	588416.500000	0.000000			RP		4461.000000
1144.000000	588876.000000	1.000000	0.000000		S  5	Stimulus	286.000000
1145.000000	589162.000000	0.000000			RP		4462.000000
1146.000000	589602.000000	1.000000	0.000000		S 44	Stimulus	287.000000
1147.000000	589658.000000	1.000000	0.000000		S 11	Stimulus	288.000000
1148.000000	589875.500000	0.000000			RP		4463.000000
1149.000000	590580.500000	0.000000			RP		4464.000000
1150.000000	591310.000000	0.000000			RP		4465.000000
1151.000000	591501.000000	1.000000	0.000000		S 41	Stimulus	289.000000
1152.000000	591602.000000	1.000000	0.000000		S 42	Stimulus	290.000000
1153.000000	592040.500000	0.000000			RP		4466.000000
1154.000000	592607.000000	1.000000	0.000000		S  1	Stimulus	291.000000
1155.000000	592749.500000	0.000000			RP		4467.000000
1156.000000	593454.500000	0.000000			RP		4468.000000
1157.000000	593869.000000	1.000000	0.000000		S 44	Stimulus	292.000000
1158.000000	593925.000000	1.000000	0.000000		S 11	Stimulus	293.000000
1159.000000	594168.000000	0.000000			RP		4469.000000
1160.000000	594873.000000	0.000000			RP		4470.000000
1161.000000	595466.000000	1.000000	0.000000		S 41	Stimulus	294.000000
1162.000000	595541.500000	0.000000			RP		4471.000000
1163.000000	595567.000000	1.000000	0.000000		S 42	Stimulus	295.000000
1164.000000	596210.500000	0.000000			RP		4472.000000
1165.000000	596572.000000	1.000000	0.000000		S  7	Stimulus	296.000000
1166.000000	596902.000000	0.000000			RP		4473.000000
1167.000000	597624.500000	0.000000			RP		4474.000000
1168.000000	598354.000000	0.000000			RP		4475.000000
1169.000000	599056.000000	0.000000			RP		4476.000000
1170.000000	599074.000000	1.000000	0.000000		S 44	Stimulus	297.000000
1171.000000	599130.000000	1.000000	0.000000		S 11	Stimulus	298.000000
1172.000000	599757.000000	0.000000			RP		4477.000000
1173.000000	600456.000000	0.000000			RP		4478.000000
1174.000000	600895.000000	1.000000	0.000000		S 41	Stimulus	299.000000
1175.000000	600996.000000	1.000000	0.000000		S 42	Stimulus	300.000000
1176.000000	601173.000000	0.000000			RP		4479.000000
1177.000000	601868.000000	0.000000			RP		4480.000000
1178.000000	602001.000000	1.000000	0.000000		S  6	Stimulus	301.000000
1179.000000	602526.000000	0.000000			RP		4481.000000
1180.000000	603095.000000	1.000000	0.000000		S 44	Stimulus	302.000000
1181.000000	603151.000000	1.000000	0.000000		S 11	Stimulus	303.000000
1182.000000	603184.000000	0.000000			RP		4482.000000
1183.000000	603859.500000	0.000000			RP		4483.000000
1184.000000	604541.500000	0.000000			RP		4484.000000
1185.000000	604849.000000	1.000000	0.000000		S 41	Stimulus	304.000000
1186.000000	604949.000000	1.000000	0.000000		S 42	Stimulus	305.000000
1187.000000	605229.000000	0.000000			RP		4485.000000
1188.000000	605906.500000	0.000000			RP		4486.000000
1189.000000	605955.000000	1.000000	0.000000		S  8	Stimulus	306.000000
1190.000000	606586.500000	0.000000			RP		4487.000000
1191.000000	607161.000000	1.000000	0.000000		S 44	Stimulus	307.000000
1192.000000	607216.000000	1.000000	0.000000		S 11	Stimulus	308.000000
1193.000000	607298.000000	0.000000			RP		4488.000000
1194.000000	608024.500000	0.000000			RP		4489.000000
1195.000000	608764.500000	0.000000			RP		4490.000000
1196.000000	609071.000000	1.000000	0.000000		S 41	Stimulus	309.000000
1197.000000	609171.000000	1.000000	0.000000		S 42	Stimulus	310.000000
1198.000000	609480.500000	0.000000			RP		4491.000000
1199.000000	610176.000000	1.000000	0.000000		S  8	Stimulus	311.000000
1200.000000	610180.000000	0.000000			RP		4492.000000
1201.000000	610883.000000	0.000000			RP		4493.000000
1202.000000	611148.000000	1.000000	0.000000		S 44	Stimulus	312.000000
1203.000000	611204.000000	1.000000	0.000000		S 11	Stimulus	313.000000
1204.000000	611596.500000	0.000000			RP		4494.000000
1205.000000	612285.500000	0.000000			RP		4495.000000
1206.000000	612961.500000	0.000000			RP		4496.000000
1207.000000	613002.000000	1.000000	0.000000		S 41	Stimulus	314.000000
1208.000000	613103.000000	1.000000	0.000000		S 42	Stimulus	315.000000
1209.000000	613644.000000	0.000000			RP		4497.000000
1210.000000	614108.000000	1.000000	0.000000		S  1	Stimulus	316.000000
1211.000000	614353.500000	0.000000			RP		4498.000000
1212.000000	615066.500000	0.000000			RP		4499.000000
1213.000000	615303.000000	1.000000	0.000000		S 44	Stimulus	317.000000
1214.000000	615359.000000	1.000000	0.000000		S 11	Stimulus	318.000000
1215.000000	615755.500000	0.000000			RP		4500.000000
1216.000000	616409.000000	0.000000			RP		4501.000000
1217.000000	616956.000000	1.000000	0.000000		S 41	Stimulus	319.000000
1218.000000	617057.000000	1.000000	0.000000		S 42	Stimulus	320.000000
1219.000000	617083.000000	0.000000			RP		4502.000000
1220.000000	617773.500000	0.000000			RP		4503.000000
1221.000000	618062.000000	1.000000	0.000000		S  8	Stimulus	321.000000
1222.000000	618477.500000	0.000000			RP		4504.000000
1223.000000	619165.000000	0.000000			RP		4505.000000
1224.000000	619291.000000	1.000000	0.000000		S 44	Stimulus	322.000000
1225.000000	619347.000000	1.000000	0.000000		S 11	Stimulus	323.000000
1226.000000	619881.000000	0.000000			RP		4506.000000
1227.000000	620623.500000	0.000000			RP		4507.000000
1228.000000	621179.000000	1.000000	0.000000		S 41	Stimulus	324.000000
1229.000000	621279.000000	1.000000	0.000000		S 42	Stimulus	325.000000
1230.000000	621370.500000	0.000000			RP		4508.000000
1231.000000	622110.000000	0.000000			RP		4509.000000
1232.000000	622284.000000	1.000000	0.000000		S  2	Stimulus	326.000000
1233.000000	622817.000000	0.000000			RP		4510.000000
1234.000000	623541.000000	0.000000			RP		4511.000000
1235.000000	623748.000000	1.000000	0.000000		S 44	Stimulus	327.000000
1236.000000	623803.000000	1.000000	0.000000		S 11	Stimulus	328.000000
1237.000000	624270.000000	0.000000			RP		4512.000000
1238.000000	624982.000000	0.000000			RP		4513.000000
1239.000000	625657.000000	1.000000	0.000000		S 41	Stimulus	329.000000
1240.000000	625674.500000	0.000000			RP		4514.000000
1241.000000	625758.000000	1.000000	0.000000		S 42	Stimulus	330.000000
1242.000000	626364.500000	0.000000			RP		4515.000000
1243.000000	626763.000000	1.000000	0.000000		S  4	Stimulus	331.000000
1244.000000	627065.500000	0.000000			RP		4516.000000
1245.000000	627764.500000	0.000000			RP		4517.000000
1246.000000	627802.000000	1.000000	0.000000		S 44	Stimulus	332.000000
1247.000000	627858.000000	1.000000	0.000000		S 11	Stimulus	333.000000
1248.000000	628463.000000	0.000000			RP		4518.000000
1249.000000	629136.500000	0.000000			RP		4519.000000
1250.000000	629522.000000	1.000000	0.000000		S 41	Stimulus	334.000000
1251.000000	629622.000000	1.000000	0.000000		S 42	Stimulus	335.000000
1252.000000	629825.500000	0.000000			RP		4520.000000
1253.000000	630540.500000	0.000000			RP		4521.000000
1254.000000	630628.000000	1.000000	0.000000		S  5	Stimulus	336.000000
1255.000000	631260.500000	0.000000			RP		4522.000000
1256.000000	631443.000000	1.000000	0.000000		S 44	Stimulus	337.000000
1257.000000	631499.000000	1.000000	0.000000		S 11	Stimulus	338.000000
1258.000000	631944.500000	0.000000			RP		4523.000000
1259.000000	632597.000000	0.000000			RP		4524.000000
1260.000000	633241.000000	1.000000	0.000000		S 41	Stimulus	339.000000
1261.000000	633245.500000	0.000000			RP		4525.000000
1262.000000	633342.000000	1.000000	0.000000		S 42	Stimulus	340.000000
1263.000000	633903.500000	0.000000			RP		4526.000000
1264.000000	634347.000000	1.000000	0.000000		S  2	Stimulus	341.000000
1265.000000	634569.000000	0.000000			RP		4527.000000
1266.000000	634961.000000	1.000000	0.000000		S 44	Stimulus	342.000000
1267.000000	635017.000000	1.000000	0.000000		S 11	Stimulus	343.000000
1268.000000	635236.500000	0.000000			RP		4528.000000
1269.000000	635965.000000	0.000000			RP		4529.000000
1270.000000	636737.000000	1.000000	0.000000		S 41	Stimulus	344.000000
1271.000000	636740.000000	0.000000			RP		4530.000000
1272.000000	636838.000000	1.000000	0.000000		S 42	Stimulus	345.000000
1273.000000	637480.000000	0.000000			RP		4531.000000
1274.000000	637843.000000	1.000000	0.000000		S  5	Stimulus	346.000000
1275.000000	638232.500000	0.000000			RP		4532.000000
1276.000000	638580.000000	1.000000	0.000000		S 44	Stimulus	347.000000
1277.000000	638636.000000	1.000000	0.000000		S 11	Stimulus	348.000000
1278.000000	639016.000000	0.000000			RP		4533.000000
1279.000000	639817.500000	0.000000			RP		4534.000000
1280.000000	640468.000000	1.000000	0.000000		S 41	Stimulus	349.000000
1281.000000	640569.000000	1.000000	0.000000		S 42	Stimulus	350.000000
1282.000000	640615.500000	0.000000			RP		4535.000000
1283.000000	641407.000000	0.000000			RP		4536.000000
1284.000000	641573.000000	1.000000	0.000000		S  7	Stimulus	351.000000
1285.000000	642202.500000	0.000000			RP		4537.000000
1286.000000	642601.000000	1.000000	0.000000		S 44	Stimulus	352.000000
1287.000000	642657.000000	1.000000	0.000000		S 11	Stimulus	353.000000
1288.000000	642973.000000	0.000000			RP		4538.000000
1289.000000	643708.500000	0.000000			RP		4539.000000
1290.000000	644344.000000	1.000000	0.000000		S 41	Stimulus	354.000000
1291.000000	644416.000000	0.000000			RP		4540.000000
1292.000000	644444.000000	1.000000	0.000000		S 42	Stimulus	355.000000
1293.000000	645103.000000	0.000000			RP		4541.000000
1294.000000	645450.000000	1.000000	0.000000		S  7	Stimulus	356.000000
1295.000000	645789.000000	0.000000			RP		4542.000000
1296.000000	646502.500000	0.000000			RP		4543.000000
1297.000000	646678.000000	1.000000	0.000000		S 44	Stimulus	357.000000
1298.000000	646734.000000	1.000000	0.000000		S 11	Stimulus	358.000000
1299.000000	647233.500000	0.000000			RP		4544.000000
1300.000000	647955.500000	0.000000			RP		4545.000000
1301.000000	648387.000000	1.000000	0.000000		S 41	Stimulus	359.000000
1302.000000	648488.000000	1.000000	0.000000		S 42	Stimulus	360.000000
1303.000000	648668.500000	0.000000			RP		4546.000000
1304.000000	649399.500000	0.000000			RP		4547.000000
1305.000000	649493.000000	1.000000	0.000000		S  3	Stimulus	361.000000
1306.000000	650126.500000	0.000000			RP		4548.000000
1307.000000	650577.000000	1.000000	0.000000		S 44	Stimulus	362.000000
1308.000000	650632.000000	1.000000	0.000000		S 11	Stimulus	363.000000
1309.000000	650852.500000	0.000000			RP		4549.000000
1310.000000	651548.500000	0.000000			RP		4550.000000
1311.000000	652243.500000	0.000000			RP		4551.000000
1312.000000	652509.000000	1.000000	0.000000		S 41	Stimulus	364.000000
1313.000000	652609.000000	1.000000	0.000000		S 42	Stimulus	365.000000
1314.000000	652942.000000	0.000000			RP		4552.000000
1315.000000	653614.000000	1.000000	0.000000		S  5	Stimulus	366.000000
1316.000000	653648.000000	0.000000			RP		4553.000000
1317.000000	654341.500000	0.000000			RP		4554.000000
1318.000000	654408.000000	1.000000	0.000000		S 44	Stimulus	367.000000
1319.000000	654463.000000	1.000000	0.000000		S 11	Stimulus	368.000000
1320.000000	655017.000000	0.000000			RP		4555.000000
1321.000000	655699.000000	0.000000			RP		4556.000000
1322.000000	656329.000000	1.000000	0.000000		S 41	Stimulus	369.000000
1323.000000	656398.500000	0.000000			RP		4557.000000
1324.000000	656429.000000	1.000000	0.000000		S 42	Stimulus	370.000000
1325.000000	657116.500000	0.000000			RP		4558.000000
1326.000000	657434.000000	1.000000	0.000000		S  8	Stimulus	371.000000
1327.000000	657827.500000	0.000000			RP		4559.000000
1328.000000	658525.000000	0.000000			RP		4560.000000
1329.000000	658819.000000	1.000000	0.000000		S 44	Stimulus	372.000000
1330.000000	658875.000000	1.000000	0.000000		S 11	Stimulus	373.000000
1331.000000	659225.000000	0.000000			RP		4561.000000
1332.000000	659925.000000	0.000000			RP		4562.000000
1333.000000	660439.000000	1.000000	0.000000		S 41	Stimulus	374.000000
1334.000000	660539.000000	1.000000	0.000000		S 42	Stimulus	375.000000
1335.000000	660626.000000	0.000000			RP		4563.000000
1336.000000	661321.000000	0.000000			RP		4564.000000
1337.000000	661545.000000	1.000000	0.000000		S  3	Stimulus	376.000000
1338.000000	661999.000000	0.000000			RP		4565.000000
1339.000000	662170.000000	1.000000	0.000000		S 44	Stimulus	377.000000
1340.000000	662226.000000	1.000000	0.000000		S 11	Stimulus	378.000000
1341.000000	662679.000000	0.000000			RP		4566.000000
1342.000000	663358.500000	0.000000			RP		4567.000000
1343.000000	664050.000000	0.000000			RP		4568.000000
1344.000000	664080.000000	1.000000	0.000000		S 41	Stimulus	379.000000
1345.000000	664181.000000	1.000000	0.000000		S 42	Stimulus	380.000000
1346.000000	664741.500000	0.000000			RP		4569.000000
1347.000000	665186.000000	1.000000	0.000000		S  3	Stimulus	381.000000
1348.000000	665415.000000	0.000000			RP		4570.000000
1349.000000	665979.000000	1.000000	0.000000		S 44	Stimulus	382.000000
1350.000000	666035.000000	1.000000	0.000000		S 11	Stimulus	383.000000
1351.000000	666088.500000	0.000000			RP		4571.000000
1352.000000	666775.500000	0.000000			RP		4572.000000
1353.000000	667482.000000	0.000000			RP		4573.000000
1354.000000	667654.000000	1.000000	0.000000		S 41	Stimulus	384.000000
1355.000000	667755.000000	1.000000	0.000000		S 42	Stimulus	385.000000
1356.000000	668197.500000	0.000000			RP		4574.000000
1357.000000	668760.000000	1.000000	0.000000		S  6	Stimulus	386.000000
1358.000000	668893.000000	0.000000			RP		4575.000000
1359.000000	669486.000000	1.000000	0.000000		S 44	Stimulus	387.000000
1360.000000	669542.000000	1.000000	0.000000		S 11	Stimulus	388.000000
1361.000000	669567.000000	0.000000			RP		4576.000000
1362.000000	670249.500000	0.000000			RP		4577.000000
1363.000000	670949.500000	0.000000			RP		4578.000000
1364.000000	671184.000000	1.000000	0.000000		S 41	Stimulus	389.000000
1365.000000	671284.000000	1.000000	0.000000		S 42	Stimulus	390.000000
1366.000000	671687.500000	0.000000			RP		4579.000000
1367.000000	672290.000000	1.000000	0.000000		S  6	Stimulus	391.000000
1368.000000	672423.000000	0.000000			RP		4580.000000
1369.000000	673148.000000	0.000000			RP		4581.000000
1370.000000	673507.000000	1.000000	0.000000		S 44	Stimulus	392.000000
1371.000000	673563.000000	1.000000	0.000000		S 11	Stimulus	393.000000
1372.000000	673887.500000	0.000000			RP		4582.000000
1373.000000	674624.000000	0.000000			RP		4583.000000
1374.000000	675059.000000	1.000000	0.000000		S 41	Stimulus	394.000000
1375.000000	675160.000000	1.000000	0.000000		S 42	Stimulus	395.000000
1376.000000	675344.000000	0.000000			RP		4584.000000
1377.000000	676054.000000	0.000000			RP		4585.000000
1378.000000	676166.000000	1.000000	0.000000		S  7	Stimulus	396.000000
1379.000000	676758.000000	0.000000			RP		4586.000000
1380.000000	677003.000000	1.000000	0.000000		S 44	Stimulus	397.000000
1381.000000	677059.000000	1.000000	0.000000		S 11	Stimulus	398.000000
1382.000000	677459.500000	0.000000			RP		4587.000000
1383.000000	678138.000000	0.000000			RP		4588.000000
1384.000000	678799.000000	0.000000			RP		4589.000000
1385.000000	678868.000000	1.000000	0.000000		S 41	Stimulus	399.000000
1386.000000	678969.000000	1.000000	0.000000		S 42	Stimulus	400.000000
1387.000000	679458.000000	0.000000			RP		4590.000000
1388.000000	679974.000000	1.000000	0.000000		S  2	Stimulus	401.000000
1389.000000	680142.500000	0.000000			RP		4591.000000
1390.000000	680812.000000	1.000000	0.000000		S 44	Stimulus	402.000000
1391.000000	680847.000000	0.000000			RP		4592.000000
1392.000000	680868.000000	1.000000	0.000000		S 11	Stimulus	403.000000
1393.000000	681561.000000	0.000000			RP		4593.000000
1394.000000	682252.000000	0.000000			RP		4594.000000
1395.000000	682610.000000	1.000000	0.000000		S 41	Stimulus	404.000000
1396.000000	682710.000000	1.000000	0.000000		S 42	Stimulus	405.000000
1397.000000	682923.500000	0.000000			RP		4595.000000
1398.000000	683623.000000	0.000000			RP		4596.000000
1399.000000	683716.000000	1.000000	0.000000		S  8	Stimulus	406.000000
1400.000000	684349.000000	0.000000			RP		4597.000000
1401.000000	684799.000000	1.000000	0.000000		S 44	Stimulus	407.000000
1402.000000	684855.000000	1.000000	0.000000		S 11	Stimulus	408.000000
1403.000000	685063.500000	0.000000			RP		4598.000000
1404.000000	685744.000000	0.000000			RP		4599.000000
1405.000000	686409.000000	0.000000			RP		4600.000000
1406.000000	686620.000000	1.000000	0.000000		S 41	Stimulus	409.000000
1407.000000	686720.000000	1.000000	0.000000		S 42	Stimulus	410.000000
1408.000000	687089.000000	0.000000			RP		4601.000000
1409.000000	687726.000000	1.000000	0.000000		S  6	Stimulus	411.000000
1410.000000	687808.000000	0.000000			RP		4602.000000
1411.000000	688496.000000	1.000000	0.000000		S 44	Stimulus	412.000000
1412.000000	688529.000000	0.000000			RP		4603.000000
1413.000000	688552.000000	1.000000	0.000000		S 11	Stimulus	413.000000
1414.000000	689209.500000	0.000000			RP		4604.000000
1415.000000	689882.500000	0.000000			RP		4605.000000
1416.000000	690239.000000	1.000000	0.000000		S 41	Stimulus	414.000000
1417.000000	690340.000000	1.000000	0.000000		S 42	Stimulus	415.000000
1418.000000	690574.000000	0.000000			RP		4606.000000
1419.000000	691274.000000	0.000000			RP		4607.000000
1420.000000	691344.000000	1.000000	0.000000		S  4	Stimulus	416.000000
