number	latency	duration	channel	bvtime	type	code	urevent
3837.000000	1974026.500000	0.000000			RP		5991.000000
3838.000000	1974947.000000	0.000000			RP		5992.000000
3839.000000	1975249.000000	1.000000	0.000000		S 41	Stimulus	1448.000000
3840.000000	1975350.000000	1.000000	0.000000		S 42	Stimulus	1449.000000
3841.000000	1975867.000000	0.000000			RP		5993.000000
3842.000000	1976356.000000	1.000000	0.000000		S  4	Stimulus	1450.000000
3843.000000	1976808.000000	0.000000			RP		5994.000000
3844.000000	1977673.000000	1.000000	0.000000		S 44	Stimulus	1451.000000
3845.000000	1977729.000000	1.000000	0.000000		S 11	Stimulus	1452.000000
3846.000000	1977788.500000	0.000000			RP		5995.000000
3847.000000	1978669.000000	0.000000			RP		5996.000000
3848.000000	1979226.000000	1.000000	0.000000		S 41	Stimulus	1453.000000
3849.000000	1979326.000000	1.000000	0.000000		S 42	Stimulus	1454.000000
3850.000000	1979608.500000	0.000000			RP		5997.000000
3851.000000	1980332.000000	1.000000	0.000000		S  4	Stimulus	1455.000000
3852.000000	1980569.000000	0.000000			RP		5998.000000
3853.000000	1981510.000000	0.000000			RP		5999.000000
3854.000000	1982040.000000	1.000000	0.000000		S 44	Stimulus	1456.000000
3855.000000	1982096.000000	1.000000	0.000000		S 11	Stimulus	1457.000000
3856.000000	1982510.500000	0.000000			RP		6000.000000
3857.000000	1983471.500000	0.000000			RP		6001.000000
3858.000000	1983894.000000	1.000000	0.000000		S 41	Stimulus	1458.000000
3859.000000	1983995.000000	1.000000	0.000000		S 42	Stimulus	1459.000000
3860.000000	1984392.000000	0.000000			RP		6002.000000
3861.000000	1985000.000000	1.000000	0.000000		S  2	Stimulus	1460.000000
3862.000000	1985332.500000	0.000000			RP		6003.000000
3863.000000	1985995.000000	1.000000	0.000000		S 44	Stimulus	1461.000000
3864.000000	1986050.000000	1.000000	0.000000		S 11	Stimulus	1462.000000
3865.000000	1986333.000000	0.000000			RP		6004.000000
3866.000000	1987233.500000	0.000000			RP		6005.000000
3867.000000	1987871.000000	1.000000	0.000000		S 41	Stimulus	1463.000000
3868.000000	1987971.000000	1.000000	0.000000		S 42	Stimulus	1464.000000
3869.000000	1988094.000000	0.000000			RP		6006.000000
3870.000000	1988976.000000	1.000000	0.000000		S  1	Stimulus	1465.000000
3871.000000	1989034.500000	0.000000			RP		6007.000000
3872.000000	1990054.500000	0.000000			RP		6008.000000
3873.000000	1990183.000000	1.000000	0.000000		S 44	Stimulus	1466.000000
3874.000000	1990239.000000	1.000000	0.000000		S 11	Stimulus	1467.000000
3875.000000	1990975.000000	0.000000			RP		6009.000000
3876.000000	1991814.000000	1.000000	0.000000		S 41	Stimulus	1468.000000
3877.000000	1991895.500000	0.000000			RP		6010.000000
3878.000000	1991914.000000	1.000000	0.000000		S 42	Stimulus	1469.000000
3879.000000	1992895.500000	0.000000			RP		6011.000000
3880.000000	1992920.000000	1.000000	0.000000		S  6	Stimulus	1470.000000
3881.000000	1993856.500000	0.000000			RP		6012.000000
3882.000000	1993880.000000	1.000000	0.000000		S 44	Stimulus	1471.000000
3883.000000	1993936.000000	1.000000	0.000000		S 11	Stimulus	1472.000000
3884.000000	1994796.500000	0.000000			RP		6013.000000
3885.000000	1995500.000000	1.000000	0.000000		S 41	Stimulus	1473.000000
3886.000000	1995600.000000	1.000000	0.000000		S 42	Stimulus	1474.000000
3887.000000	1995776.500000	0.000000			RP		6014.000000
3888.000000	1996605.000000	1.000000	0.000000		S  2	Stimulus	1475.000000
3889.000000	1996737.000000	0.000000			RP		6015.000000
3890.000000	1997637.500000	0.000000			RP		6016.000000
3891.000000	1997700.000000	1.000000	0.000000		S 44	Stimulus	1476.000000
3892.000000	1997756.000000	1.000000	0.000000		S 11	Stimulus	1477.000000
3893.000000	1998578.000000	0.000000			RP		6017.000000
3894.000000	1999263.000000	1.000000	0.000000		S 41	Stimulus	1478.000000
3895.000000	1999365.000000	1.000000	0.000000		S 42	Stimulus	1479.000000
3896.000000	1999558.000000	0.000000			RP		6018.000000
3897.000000	2000369.000000	1.000000	0.000000		S  5	Stimulus	1480.000000
3898.000000	2000479.000000	0.000000			RP		6019.000000
3899.000000	2001274.000000	1.000000	0.000000		S 44	Stimulus	1481.000000
3900.000000	2001330.000000	1.000000	0.000000		S 11	Stimulus	1482.000000
3901.000000	2001459.500000	0.000000			RP		6020.000000
3902.000000	2002419.500000	0.000000			RP		6021.000000
3903.000000	2002971.000000	1.000000	0.000000		S 41	Stimulus	1483.000000
3904.000000	2003072.000000	1.000000	0.000000		S 42	Stimulus	1484.000000
3905.000000	2003280.500000	0.000000			RP		6022.000000
3906.000000	2004078.000000	1.000000	0.000000		S  2	Stimulus	1485.000000
3907.000000	2004221.000000	0.000000			RP		6023.000000
3908.000000	2005181.500000	0.000000			RP		6024.000000
3909.000000	2005273.000000	1.000000	0.000000		S 44	Stimulus	1486.000000
3910.000000	2005329.000000	1.000000	0.000000		S 11	Stimulus	1487.000000
3911.000000	2006082.000000	0.000000			RP		6025.000000
3912.000000	2006836.000000	1.000000	0.000000		S 41	Stimulus	1488.000000
3913.000000	2006937.000000	1.000000	0.000000		S 42	Stimulus	1489.000000
3914.000000	2006982.000000	0.000000			RP		6026.000000
3915.000000	2007883.000000	0.000000			RP		6027.000000
3916.000000	2007942.000000	1.000000	0.000000		S  1	Stimulus	1490.000000
3917.000000	2008763.000000	0.000000			RP		6028.000000
3918.000000	2009664.000000	0.000000			RP		6029.000000
3919.000000	2010065.000000	1.000000	0.000000		S 44	Stimulus	1491.000000
3920.000000	2010120.000000	1.000000	0.000000		S 11	Stimulus	1492.000000
3921.000000	2010644.000000	0.000000			RP		6030.000000
3922.000000	2011465.000000	0.000000			RP		6031.000000
3923.000000	2011986.000000	1.000000	0.000000		S 41	Stimulus	1493.000000
3924.000000	2012086.000000	1.000000	0.000000		S 42	Stimulus	1494.000000
3925.000000	2012245.500000	0.000000			RP		6032.000000
3926.000000	2013065.500000	0.000000			RP		6033.000000
3927.000000	2013091.000000	1.000000	0.000000		S  3	Stimulus	1495.000000
3928.000000	2013965.500000	0.000000			RP		6034.000000
3929.000000	2014085.000000	1.000000	0.000000		S 44	Stimulus	1496.000000
3930.000000	2014141.000000	1.000000	0.000000		S 11	Stimulus	1497.000000
3931.000000	2014807.000000	0.000000			RP		6035.000000
3932.000000	2015667.000000	0.000000			RP		6036.000000
3933.000000	2015839.000000	1.000000	0.000000		S 41	Stimulus	1498.000000
3934.000000	2015939.000000	1.000000	0.000000		S 42	Stimulus	1499.000000
3935.000000	2016627.500000	0.000000			RP		6037.000000
3936.000000	2016945.000000	1.000000	0.000000		S  1	Stimulus	1500.000000
3937.000000	2017508.500000	0.000000			RP		6038.000000
3938.000000	2017570.000000	1.000000	0.000000		S 44	Stimulus	1501.000000
3939.000000	2017626.000000	1.000000	0.000000		S 11	Stimulus	1502.000000
3940.000000	2018408.500000	0.000000			RP		6039.000000
3941.000000	2019179.000000	1.000000	0.000000		S 41	Stimulus	1503.000000
3942.000000	2019280.000000	1.000000	0.000000		S 42	Stimulus	1504.000000
3943.000000	2019309.000000	0.000000			RP		6040.000000
3944.000000	2020169.500000	0.000000			RP		6041.000000
3945.000000	2020284.000000	1.000000	0.000000		S  1	Stimulus	1505.000000
3946.000000	2021010.000000	0.000000			RP		6042.000000
3947.000000	2021446.000000	1.000000	0.000000		S 44	Stimulus	1506.000000
3948.000000	2021502.000000	1.000000	0.000000		S 11	Stimulus	1507.000000
3949.000000	2021871.000000	0.000000			RP		6043.000000
3950.000000	2022631.500000	0.000000			RP		6044.000000
3951.000000	2023345.000000	1.000000	0.000000		S 41	Stimulus	1508.000000
3952.000000	2023411.500000	0.000000			RP		6045.000000
3953.000000	2023446.000000	1.000000	0.000000		S 42	Stimulus	1509.000000
3954.000000	2024252.500000	0.000000			RP		6046.000000
3955.000000	2024450.000000	1.000000	0.000000		S  6	Stimulus	1510.000000
3956.000000	2025087.000000	1.000000	0.000000		S 44	Stimulus	1511.000000
3957.000000	2025143.000000	1.000000	0.000000		S 11	Stimulus	1512.000000
3958.000000	2025152.500000	0.000000			RP		6047.000000
3959.000000	2025973.500000	0.000000			RP		6048.000000
3960.000000	2026834.000000	0.000000			RP		6049.000000
3961.000000	2026941.000000	1.000000	0.000000		S 41	Stimulus	1513.000000
3962.000000	2027042.000000	1.000000	0.000000		S 42	Stimulus	1514.000000
3963.000000	2027754.000000	0.000000			RP		6050.000000
3964.000000	2028047.000000	1.000000	0.000000		S  8	Stimulus	1515.000000
3965.000000	2028595.000000	0.000000			RP		6051.000000
3966.000000	2028751.000000	1.000000	0.000000		S 44	Stimulus	1516.000000
3967.000000	2028807.000000	1.000000	0.000000		S 11	Stimulus	1517.000000
3968.000000	2029495.000000	0.000000			RP		6052.000000
3969.000000	2030356.000000	0.000000			RP		6053.000000
3970.000000	2030415.000000	1.000000	0.000000		S 41	Stimulus	1518.000000
3971.000000	2030517.000000	1.000000	0.000000		S 42	Stimulus	1519.000000
3972.000000	2031156.000000	0.000000			RP		6054.000000
3973.000000	2031521.000000	1.000000	0.000000		S  7	Stimulus	1520.000000
3974.000000	2031997.000000	0.000000			RP		6055.000000
3975.000000	2032627.000000	1.000000	0.000000		S 44	Stimulus	1521.000000
3976.000000	2032683.000000	1.000000	0.000000		S 11	Stimulus	1522.000000
3977.000000	2032897.500000	0.000000			RP		6056.000000
3978.000000	2033718.000000	0.000000			RP		6057.000000
3979.000000	2034525.000000	1.000000	0.000000		S 41	Stimulus	1523.000000
3980.000000	2034538.000000	0.000000			RP		6058.000000
3981.000000	2034626.000000	1.000000	0.000000		S 42	Stimulus	1524.000000
3982.000000	2035399.000000	0.000000			RP		6059.000000
3983.000000	2035631.000000	1.000000	0.000000		S  5	Stimulus	1525.000000
3984.000000	2036279.000000	0.000000			RP		6060.000000
3985.000000	2036838.000000	1.000000	0.000000		S 44	Stimulus	1526.000000
3986.000000	2036893.000000	1.000000	0.000000		S 11	Stimulus	1527.000000
3987.000000	2037140.000000	0.000000			RP		6061.000000
3988.000000	2038040.000000	0.000000			RP		6062.000000
3989.000000	2038636.000000	1.000000	0.000000		S 41	Stimulus	1528.000000
3990.000000	2038736.000000	1.000000	0.000000		S 42	Stimulus	1529.000000
3991.000000	2038940.000000	0.000000			RP		6063.000000
3992.000000	2039742.000000	1.000000	0.000000		S  3	Stimulus	1530.000000
3993.000000	2039801.000000	0.000000			RP		6064.000000
3994.000000	2040456.000000	1.000000	0.000000		S 44	Stimulus	1531.000000
3995.000000	2040512.000000	1.000000	0.000000		S 11	Stimulus	1532.000000
3996.000000	2040701.500000	0.000000			RP		6065.000000
3997.000000	2041602.000000	0.000000			RP		6066.000000
3998.000000	2042087.000000	1.000000	0.000000		S 41	Stimulus	1533.000000
3999.000000	2042188.000000	1.000000	0.000000		S 42	Stimulus	1534.000000
4000.000000	2042422.500000	0.000000			RP		6067.000000
4001.000000	2043193.000000	1.000000	0.000000		S  7	Stimulus	1535.000000
4002.000000	2043303.000000	0.000000			RP		6068.000000
4003.000000	2044183.500000	0.000000			RP		6069.000000
4004.000000	2044467.000000	1.000000	0.000000		S 44	Stimulus	1536.000000
4005.000000	2044522.000000	1.000000	0.000000		S 11	Stimulus	1537.000000
4006.000000	2045063.500000	0.000000			RP		6070.000000
4007.000000	2045904.500000	0.000000			RP		6071.000000
4008.000000	2046253.000000	1.000000	0.000000		S 41	Stimulus	1538.000000
4009.000000	2046354.000000	1.000000	0.000000		S 42	Stimulus	1539.000000
4010.000000	2046825.000000	0.000000			RP		6072.000000
4011.000000	2047359.000000	1.000000	0.000000		S  4	Stimulus	1540.000000
4012.000000	2047685.500000	0.000000			RP		6073.000000
4013.000000	2048487.000000	1.000000	0.000000		S 44	Stimulus	1541.000000
4014.000000	2048543.000000	1.000000	0.000000		S 11	Stimulus	1542.000000
4015.000000	2048545.500000	0.000000			RP		6074.000000
4016.000000	2049426.000000	0.000000			RP		6075.000000
4017.000000	2050286.500000	0.000000			RP		6076.000000
4018.000000	2050375.000000	1.000000	0.000000		S 41	Stimulus	1543.000000
4019.000000	2050475.000000	1.000000	0.000000		S 42	Stimulus	1544.000000
4020.000000	2051067.500000	0.000000			RP		6077.000000
4021.000000	2051481.000000	1.000000	0.000000		S  4	Stimulus	1545.000000
4022.000000	2051967.500000	0.000000			RP		6078.000000
4023.000000	2052928.000000	0.000000			RP		6079.000000
4024.000000	2052933.000000	1.000000	0.000000		S 44	Stimulus	1546.000000
4025.000000	2052989.000000	1.000000	0.000000		S 11	Stimulus	1547.000000
4026.000000	2053848.000000	0.000000			RP		6080.000000
4027.000000	2054568.500000	0.000000			RP		6081.000000
4028.000000	2054787.000000	1.000000	0.000000		S 41	Stimulus	1548.000000
4029.000000	2054887.000000	1.000000	0.000000		S 42	Stimulus	1549.000000
4030.000000	2055289.000000	0.000000			RP		6082.000000
4031.000000	2055892.000000	1.000000	0.000000		S  8	Stimulus	1550.000000
4032.000000	2056089.000000	0.000000			RP		6083.000000
4033.000000	2056574.000000	1.000000	0.000000		S 44	Stimulus	1551.000000
4034.000000	2056630.000000	1.000000	0.000000		S 11	Stimulus	1552.000000
4035.000000	2057089.500000	0.000000			RP		6084.000000
4036.000000	2058070.500000	0.000000			RP		6085.000000
4037.000000	2058384.000000	1.000000	0.000000		S 41	Stimulus	1553.000000
4038.000000	2058484.000000	1.000000	0.000000		S 42	Stimulus	1554.000000
4039.000000	2059051.000000	0.000000			RP		6086.000000
4040.000000	2059489.000000	1.000000	0.000000		S  3	Stimulus	1555.000000
4041.000000	2059991.000000	0.000000			RP		6087.000000
4042.000000	2060349.000000	1.000000	0.000000		S 44	Stimulus	1556.000000
4043.000000	2060405.000000	1.000000	0.000000		S 11	Stimulus	1557.000000
4044.000000	2060971.500000	0.000000			RP		6088.000000
4045.000000	2061932.000000	0.000000			RP		6089.000000
4046.000000	2062147.000000	1.000000	0.000000		S 41	Stimulus	1558.000000
4047.000000	2062248.000000	1.000000	0.000000		S 42	Stimulus	1559.000000
4048.000000	2062872.000000	0.000000			RP		6090.000000
4049.000000	2063254.000000	1.000000	0.000000		S  7	Stimulus	1560.000000
4050.000000	2063732.500000	0.000000			RP		6091.000000
4051.000000	2064248.000000	1.000000	0.000000		S 44	Stimulus	1561.000000
4052.000000	2064304.000000	1.000000	0.000000		S 11	Stimulus	1562.000000
4053.000000	2064653.500000	0.000000			RP		6092.000000
4054.000000	2065533.500000	0.000000			RP		6093.000000
4055.000000	2065834.000000	1.000000	0.000000		S 41	Stimulus	1563.000000
4056.000000	2065934.000000	1.000000	0.000000		S 42	Stimulus	1564.000000
4057.000000	2066414.000000	0.000000			RP		6094.000000
4058.000000	2066939.000000	1.000000	0.000000		S  6	Stimulus	1565.000000
4059.000000	2067294.500000	0.000000			RP		6095.000000
4060.000000	2067520.000000	1.000000	0.000000		S 44	Stimulus	1566.000000
4061.000000	2067576.000000	1.000000	0.000000		S 11	Stimulus	1567.000000
4062.000000	2068215.000000	0.000000			RP		6096.000000
4063.000000	2069095.500000	0.000000			RP		6097.000000
4064.000000	2069240.000000	1.000000	0.000000		S 41	Stimulus	1568.000000
4065.000000	2069341.000000	1.000000	0.000000		S 42	Stimulus	1569.000000
4066.000000	2069936.000000	0.000000			RP		6098.000000
4067.000000	2070346.000000	1.000000	0.000000		S  2	Stimulus	1570.000000
4068.000000	2070836.000000	0.000000			RP		6099.000000
4069.000000	2071306.000000	1.000000	0.000000		S 44	Stimulus	1571.000000
4070.000000	2071362.000000	1.000000	0.000000		S 11	Stimulus	1572.000000
4071.000000	2071776.500000	0.000000			RP		6100.000000
4072.000000	2072617.000000	0.000000			RP		6101.000000
4073.000000	2072971.000000	1.000000	0.000000		S 41	Stimulus	1573.000000
4074.000000	2073071.000000	1.000000	0.000000		S 42	Stimulus	1574.000000
4075.000000	2073517.000000	0.000000			RP		6102.000000
4076.000000	2074077.000000	1.000000	0.000000		S  4	Stimulus	1575.000000
4077.000000	2074457.500000	0.000000			RP		6103.000000
4078.000000	2075104.000000	1.000000	0.000000		S 44	Stimulus	1576.000000
4079.000000	2075160.000000	1.000000	0.000000		S 11	Stimulus	1577.000000
4080.000000	2075398.500000	0.000000			RP		6104.000000
4081.000000	2076258.500000	0.000000			RP		6105.000000
4082.000000	2076969.000000	1.000000	0.000000		S 41	Stimulus	1578.000000
4083.000000	2077070.000000	1.000000	0.000000		S 42	Stimulus	1579.000000
4084.000000	2077138.500000	0.000000			RP		6106.000000
4085.000000	2078059.000000	0.000000			RP		6107.000000
4086.000000	2078075.000000	1.000000	0.000000		S  4	Stimulus	1580.000000
4087.000000	2078701.000000	1.000000	0.000000		S 44	Stimulus	1581.000000
4088.000000	2078756.000000	1.000000	0.000000		S 11	Stimulus	1582.000000
4089.000000	2078919.000000	0.000000			RP		6108.000000
4090.000000	2079759.500000	0.000000			RP		6109.000000
4091.000000	2080620.000000	0.000000			RP		6110.000000
4092.000000	2080633.000000	1.000000	0.000000		S 41	Stimulus	1583.000000
4093.000000	2080734.000000	1.000000	0.000000		S 42	Stimulus	1584.000000
4094.000000	2081559.500000	0.000000			RP		6111.000000
4095.000000	2081739.000000	1.000000	0.000000		S  1	Stimulus	1585.000000
4096.000000	2082440.000000	0.000000			RP		6112.000000
4097.000000	2083012.000000	1.000000	0.000000		S 44	Stimulus	1586.000000
4098.000000	2083068.000000	1.000000	0.000000		S 11	Stimulus	1587.000000
4099.000000	2083380.000000	0.000000			RP		6113.000000
4100.000000	2084260.500000	0.000000			RP		6114.000000
4101.000000	2084799.000000	1.000000	0.000000		S 41	Stimulus	1588.000000
4102.000000	2084900.000000	1.000000	0.000000		S 42	Stimulus	1589.000000
4103.000000	2085080.500000	0.000000			RP		6115.000000
4104.000000	2085905.000000	1.000000	0.000000		S  3	Stimulus	1590.000000
4105.000000	2085920.500000	0.000000			RP		6116.000000
4106.000000	2086821.000000	0.000000			RP		6117.000000
4107.000000	2086899.000000	1.000000	0.000000		S 44	Stimulus	1591.000000
4108.000000	2086955.000000	1.000000	0.000000		S 11	Stimulus	1592.000000
4109.000000	2087740.500000	0.000000			RP		6118.000000
4110.000000	2088560.500000	0.000000			RP		6119.000000
4111.000000	2088776.000000	1.000000	0.000000		S 41	Stimulus	1593.000000
4112.000000	2088876.000000	1.000000	0.000000		S 42	Stimulus	1594.000000
4113.000000	2089461.000000	0.000000			RP		6120.000000
4114.000000	2089882.000000	1.000000	0.000000		S  1	Stimulus	1595.000000
4115.000000	2090400.500000	0.000000			RP		6121.000000
4116.000000	2090641.000000	1.000000	0.000000		S 44	Stimulus	1596.000000
4117.000000	2090697.000000	1.000000	0.000000		S 11	Stimulus	1597.000000
4118.000000	2091281.000000	0.000000			RP		6122.000000
4119.000000	2092181.000000	0.000000			RP		6123.000000
4120.000000	2092506.000000	1.000000	0.000000		S 41	Stimulus	1598.000000
4121.000000	2092607.000000	1.000000	0.000000		S 42	Stimulus	1599.000000
4122.000000	2093100.500000	0.000000			RP		6124.000000
4123.000000	2093612.000000	1.000000	0.000000		S  7	Stimulus	1600.000000
4124.000000	2093980.500000	0.000000			RP		6125.000000
4125.000000	2094860.500000	0.000000			RP		6126.000000
4126.000000	2095332.000000	1.000000	0.000000		S 44	Stimulus	1601.000000
4127.000000	2095388.000000	1.000000	0.000000		S 11	Stimulus	1602.000000
4128.000000	2095761.000000	0.000000			RP		6127.000000
4129.000000	2096560.500000	0.000000			RP		6128.000000
4130.000000	2096907.000000	1.000000	0.000000		S 41	Stimulus	1603.000000
4131.000000	2097007.000000	1.000000	0.000000		S 42	Stimulus	1604.000000
4132.000000	2097320.500000	0.000000			RP		6129.000000
4133.000000	2098013.000000	1.000000	0.000000		S  4	Stimulus	1605.000000
4134.000000	2098160.000000	0.000000			RP		6130.000000
4135.000000	2099060.000000	0.000000			RP		6131.000000
4136.000000	2099208.000000	1.000000	0.000000		S 44	Stimulus	1606.000000
4137.000000	2099264.000000	1.000000	0.000000		S 11	Stimulus	1607.000000
4138.000000	2099940.500000	0.000000			RP		6132.000000
4139.000000	2100820.000000	0.000000			RP		6133.000000
4140.000000	2101095.000000	1.000000	0.000000		S 41	Stimulus	1608.000000
4141.000000	2101196.000000	1.000000	0.000000		S 42	Stimulus	1609.000000
4142.000000	2101740.000000	0.000000			RP		6134.000000
4143.000000	2102201.000000	1.000000	0.000000		S  2	Stimulus	1610.000000
4144.000000	2102660.000000	0.000000			RP		6135.000000
4145.000000	2103017.000000	1.000000	0.000000		S 44	Stimulus	1611.000000
4146.000000	2103072.000000	1.000000	0.000000		S 11	Stimulus	1612.000000
4147.000000	2103539.500000	0.000000			RP		6136.000000
4148.000000	2104400.000000	0.000000			RP		6137.000000
4149.000000	2104804.000000	1.000000	0.000000		S 41	Stimulus	1613.000000
4150.000000	2104904.000000	1.000000	0.000000		S 42	Stimulus	1614.000000
4151.000000	2105259.000000	0.000000			RP		6138.000000
4152.000000	2105910.000000	1.000000	0.000000		S  5	Stimulus	1615.000000
4153.000000	2106059.500000	0.000000			RP		6139.000000
4154.000000	2106919.000000	0.000000			RP		6140.000000
4155.000000	2107350.000000	1.000000	0.000000		S 44	Stimulus	1616.000000
4156.000000	2107406.000000	1.000000	0.000000		S 11	Stimulus	1617.000000
4157.000000	2107818.500000	0.000000			RP		6141.000000
4158.000000	2108619.000000	0.000000			RP		6142.000000
4159.000000	2109071.000000	1.000000	0.000000		S 41	Stimulus	1618.000000
4160.000000	2109171.000000	1.000000	0.000000		S 42	Stimulus	1619.000000
4161.000000	2109399.000000	0.000000			RP		6143.000000
4162.000000	2110176.000000	1.000000	0.000000		S  1	Stimulus	1620.000000
4163.000000	2110259.000000	0.000000			RP		6144.000000
4164.000000	2111139.000000	0.000000			RP		6145.000000
4165.000000	2111148.000000	1.000000	0.000000		S 44	Stimulus	1621.000000
4166.000000	2111204.000000	1.000000	0.000000		S 11	Stimulus	1622.000000
4167.000000	2111999.000000	0.000000			RP		6146.000000
4168.000000	2112756.000000	1.000000	0.000000		S 41	Stimulus	1623.000000
4169.000000	2112839.000000	0.000000			RP		6147.000000
4170.000000	2112857.000000	1.000000	0.000000		S 42	Stimulus	1624.000000
4171.000000	2113739.500000	0.000000			RP		6148.000000
4172.000000	2113862.000000	1.000000	0.000000		S  8	Stimulus	1625.000000
4173.000000	2114619.000000	0.000000			RP		6149.000000
4174.000000	2114700.000000	1.000000	0.000000		S 44	Stimulus	1626.000000
4175.000000	2114756.000000	1.000000	0.000000		S 11	Stimulus	1627.000000
4176.000000	2115459.000000	0.000000			RP		6150.000000
4177.000000	2116279.500000	0.000000			RP		6151.000000
4178.000000	2116453.000000	1.000000	0.000000		S 41	Stimulus	1628.000000
4179.000000	2116554.000000	1.000000	0.000000		S 42	Stimulus	1629.000000
4180.000000	2117159.500000	0.000000			RP		6152.000000
4181.000000	2117559.000000	1.000000	0.000000		S  2	Stimulus	1630.000000
4182.000000	2117960.000000	0.000000			RP		6153.000000
4183.000000	2118564.000000	1.000000	0.000000		S 44	Stimulus	1631.000000
4184.000000	2118620.000000	1.000000	0.000000		S 11	Stimulus	1632.000000
4185.000000	2118839.500000	0.000000			RP		6154.000000
4186.000000	2119719.500000	0.000000			RP		6155.000000
4187.000000	2120162.000000	1.000000	0.000000		S 41	Stimulus	1633.000000
4188.000000	2120262.000000	1.000000	0.000000		S 42	Stimulus	1634.000000
4189.000000	2120560.000000	0.000000			RP		6156.000000
4190.000000	2121267.000000	1.000000	0.000000		S  8	Stimulus	1635.000000
4191.000000	2121420.000000	0.000000			RP		6157.000000
4192.000000	2122239.000000	1.000000	0.000000		S 44	Stimulus	1636.000000
4193.000000	2122295.000000	1.000000	0.000000		S 11	Stimulus	1637.000000
4194.000000	2122321.000000	0.000000			RP		6158.000000
4195.000000	2123181.000000	0.000000			RP		6159.000000
4196.000000	2123961.000000	0.000000			RP		6160.000000
4197.000000	2123992.000000	1.000000	0.000000		S 41	Stimulus	1638.000000
4198.000000	2124093.000000	1.000000	0.000000		S 42	Stimulus	1639.000000
4199.000000	2124841.500000	0.000000			RP		6161.000000
4200.000000	2125099.000000	1.000000	0.000000		S  3	Stimulus	1640.000000
4201.000000	2125722.000000	0.000000			RP		6162.000000
4202.000000	2125925.000000	1.000000	0.000000		S 44	Stimulus	1641.000000
4203.000000	2125981.000000	1.000000	0.000000		S 11	Stimulus	1642.000000
4204.000000	2126562.500000	0.000000			RP		6163.000000
4205.000000	2127402.000000	0.000000			RP		6164.000000
4206.000000	2127835.000000	1.000000	0.000000		S 41	Stimulus	1643.000000
4207.000000	2127936.000000	1.000000	0.000000		S 42	Stimulus	1644.000000
4208.000000	2128263.000000	0.000000			RP		6165.000000
4209.000000	2128941.000000	1.000000	0.000000		S  4	Stimulus	1645.000000
4210.000000	2129102.500000	0.000000			RP		6166.000000
4211.000000	2129963.000000	0.000000			RP		6167.000000
4212.000000	2130170.000000	1.000000	0.000000		S 44	Stimulus	1646.000000
4213.000000	2130225.000000	1.000000	0.000000		S 11	Stimulus	1647.000000
4214.000000	2130863.500000	0.000000			RP		6168.000000
4215.000000	2131744.000000	0.000000			RP		6169.000000
4216.000000	2131822.000000	1.000000	0.000000		S 41	Stimulus	1648.000000
4217.000000	2131923.000000	1.000000	0.000000		S 42	Stimulus	1649.000000
4218.000000	2132604.500000	0.000000			RP		6170.000000
4219.000000	2132928.000000	1.000000	0.000000		S  6	Stimulus	1650.000000
4220.000000	2133465.000000	0.000000			RP		6171.000000
4221.000000	2134213.000000	1.000000	0.000000		S 44	Stimulus	1651.000000
4222.000000	2134269.000000	1.000000	0.000000		S 11	Stimulus	1652.000000
4223.000000	2134365.500000	0.000000			RP		6172.000000
4224.000000	2135145.500000	0.000000			RP		6173.000000
4225.000000	2135776.000000	1.000000	0.000000		S 41	Stimulus	1653.000000
4226.000000	2135866.000000	0.000000			RP		6174.000000
4227.000000	2135877.000000	1.000000	0.000000		S 42	Stimulus	1654.000000
4228.000000	2136545.500000	0.000000			RP		6175.000000
4229.000000	2136882.000000	1.000000	0.000000		S  5	Stimulus	1655.000000
4230.000000	2137186.500000	0.000000			RP		6176.000000
4231.000000	2137847.000000	0.000000			RP		6177.000000
4232.000000	2138100.000000	1.000000	0.000000		S 44	Stimulus	1656.000000
4233.000000	2138156.000000	1.000000	0.000000		S 11	Stimulus	1657.000000
4234.000000	2138687.000000	0.000000			RP		6178.000000
4235.000000	2139427.000000	0.000000			RP		6179.000000
4236.000000	2139686.000000	1.000000	0.000000		S 41	Stimulus	1658.000000
4237.000000	2139786.000000	1.000000	0.000000		S 42	Stimulus	1659.000000
4238.000000	2140188.000000	0.000000			RP		6180.000000
4239.000000	2140792.000000	1.000000	0.000000		S  7	Stimulus	1660.000000
4240.000000	2141068.000000	0.000000			RP		6181.000000
4241.000000	2141630.000000	1.000000	0.000000		S 44	Stimulus	1661.000000
4242.000000	2141685.000000	1.000000	0.000000		S 11	Stimulus	1662.000000
4243.000000	2141908.500000	0.000000			RP		6182.000000
4244.000000	2142728.500000	0.000000			RP		6183.000000
4245.000000	2143439.000000	1.000000	0.000000		S 41	Stimulus	1663.000000
4246.000000	2143539.000000	1.000000	0.000000		S 42	Stimulus	1664.000000
4247.000000	2143569.000000	0.000000			RP		6184.000000
4248.000000	2144429.500000	0.000000			RP		6185.000000
4249.000000	2144544.000000	1.000000	0.000000		S  2	Stimulus	1665.000000
4250.000000	2145249.500000	0.000000			RP		6186.000000
4251.000000	2146019.000000	1.000000	0.000000		S 44	Stimulus	1666.000000
4252.000000	2146075.000000	1.000000	0.000000		S 11	Stimulus	1667.000000
4253.000000	2146130.000000	0.000000			RP		6187.000000
4254.000000	2146990.500000	0.000000			RP		6188.000000
4255.000000	2147739.000000	1.000000	0.000000		S 41	Stimulus	1668.000000
